3.1962295426129926e-05, 7.300717223374377e-05, 0.0010091043434966804, 0.02261015355432415, 0.06050745360517444, 0.10462135888660005, 0.1377298810266067, 0.16869317817045051, 0.19448121435790472, 0.21114974903784403, 0.23325162720773265
0.028933308133117414, 0.03535243612917702, 0.0434318984560778, 0.04440522724352368, 0.04479492028884723, 0.04845973584642141, 0.06770633811531322, 0.08349045496128343, 0.10369787996153652, 0.1432456537072318, 0.1574675299779034
0.029127319153313968, 0.03811949912788591, 0.036163921386455855, 0.051548081229101955, 0.06157969328629453, 0.07130854750910813, 0.08402902189919413, 0.1130095751926907, 0.11759197243295194, 0.15032368354893047, 0.16017416931026288
0.05985550854003133, 0.05785762791556615, 0.05718196361498179, 0.05313670481440206, 0.0660891427642831, 0.05883810694067072, 0.09601265742690869, 0.11663413592208169, 0.11716585472022116, 0.13269680484930946, 0.1339938525122441
0.03813018663193139, 0.03999994535324289, 0.05330366494767287, 0.06148847116936862, 0.06534006761863347, 0.0729636786196532, 0.07717391131229343, 0.09604526952413586, 0.10854465628014566, 0.12899267456635224, 0.14444288224091625
0.03906914335122715, 0.05143940015865464, 0.053862679014460006, 0.03976426366494086, 0.06091355908415943, 0.08779476093344163, 0.09414399609236858, 0.08942726416161137, 0.11814568428285566, 0.12989223391056393, 0.1627990711583408
0.04635949365636391, 0.04499456141220805, 0.048965404127962735, 0.056927267020853684, 0.07033319362534905, 0.08853314899545285, 0.11497592368472363, 0.1449754702631589, 0.17738076843698924, 0.18924782787615563, 0.20701785075235232
0.0639723766736887, 0.0716477934758185, 0.08139092299922894, 0.08726311672173954, 0.08196676778670711, 0.11381242565180465, 0.10753425256012616, 0.09825434971255916, 0.12667258060930436, 0.13134339357471345, 0.1637501724431817
0.06765426383944595, 0.050868109786529794, 0.07110257421238647, 0.0835554005965746, 0.05946418822162923, 0.08839878429825221, 0.13308256864748857, 0.18103500286658303, 0.14297234798661823, 0.145346317387799, 0.16802713328926755
0.001125213267695529, 0.00031565261039616697, 0.002378376437043559, 0.020117501278623367, 0.04257503410095953, 0.0652894544325436, 0.07932742052375882, 0.11501711731072428, 0.14141632847660918, 0.1666882373320576, 0.18526440922841422
0.03352587475527355, 0.06505628431604808, 0.05306896133907138, 0.09812882434778447, 0.10024944484212686, 0.125885983413047, 0.13481411698474652, 0.15541282765216843, 0.15678934632882469, 0.14180601447021587, 0.16898811710048978
0.0026019513261863973, 0.0073980567210838455, 0.03302000698623968, 0.050657074452661745, 0.08033234438110043, 0.09547253519636832, 0.11485588343523244, 0.13291536451177213, 0.15257795782021466, 0.17910942466880925, 0.22240224685835197
0.006294159360420008, 0.0061412050377981035, 0.014870502401996045, 0.02427829982291711, 0.04472221793335183, 0.06455369977646562, 0.0904314385409979, 0.10378664161582252, 0.13172917884586788, 0.15330499497334804, 0.18169928188287607
0.03546203280570101, 0.037360421713758654, 0.0899847899422058, 0.08560580027786314, 0.08066929431654712, 0.11887477051623811, 0.12066666391771909, 0.10831826300107852, 0.15270806145881582, 0.166836150577024, 0.18235141249123069
0.009695893293968734, 0.011212309326627683, 0.032088574789104166, 0.04397358835016636, 0.06352161465873368, 0.08302809574678965, 0.09076113331571775, 0.1202777679485333, 0.15031161722147263, 0.1688049903894858, 0.18749556932866682
0.019873732048087536, 0.034642107322376596, 0.025674258684835263, 0.054008477959131614, 0.06323110939897482, 0.07998139990192538, 0.12185684067192126, 0.11597383071128695, 0.15518020690670029, 0.1785567908273035, 0.20065503850969235
