0.345, 0.345, 0.345, 0.345, 0.3525, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.3525
0.345, 1.0274999999999999, 1.035, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.3675, 0.3675
0.345, 0.345, 0.345, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.3675, 0.3675, 0.375
0.345, 0.345, 0.345, 0.345, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.36
0.33749999999999997, 0.3525, 0.3525, 0.3525, 0.3525, 0.36, 0.36, 0.3675, 0.3675, 0.3675, 0.375
0.345, 0.345, 0.345, 0.3525, 0.3525, 0.3525, 0.3525, 0.3675, 0.3675, 0.3675, 0.3675
0.375, 0.375, 0.3675, 0.3675, 0.3675, 0.3675, 0.3675, 0.375, 0.375, 0.375, 0.375
0.345, 0.3525, 0.3525, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.3675, 0.3675, 0.375
0.345, 0.345, 0.345, 0.3525, 0.36, 0.3525, 0.3525, 0.3525, 0.3525, 0.3525, 0.3675
0.345, 0.345, 0.345, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.36, 0.3675, 0.3675
0.345, 0.345, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.3675, 0.375, 0.375, 0.375
0.3525, 0.3525, 0.3675, 0.3675, 0.3675, 0.3675, 0.3675, 0.3675, 0.3675, 0.3675, 0.3675
0.345, 0.345, 0.345, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36
0.3525, 0.3525, 0.3525, 0.36, 0.36, 0.36, 0.3675, 0.375, 0.375, 0.375, 0.375
0.345, 0.345, 0.345, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.3525, 0.36, 0.36
0.345, 0.345, 0.345, 0.3525, 0.36, 0.36, 0.36, 0.36, 0.36, 0.3675, 0.375
