0.22499999999999998, 0.22499999999999998, 0.45749999999999996, 0.45749999999999996, 0.46499999999999997, 0.4725, 0.48, 0.5025, 0.5175, 0.54, 0.285
0.4875, 0.4875, 0.4875, 0.4875, 0.4875, 0.4875, 0.4875, 0.4875, 0.4875, 1.9874999999999998, 1.9874999999999998
1.26, 0.51, 1.26, 1.2525, 1.5225, 1.26, 1.26, 0.255, 1.26, 1.26, 1.26
0.48, 0.48, 0.4875, 0.4875, 0.4875, 0.4875, 0.495, 0.495, 0.495, 0.27749999999999997, 1.0274999999999999
1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.98, 0.9824999999999999
0.765, 0.765, 0.7575, 0.7575, 0.765, 0.7575, 0.765, 0.765, 0.7725, 0.765, 1.0274999999999999
1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9874999999999998, 1.9949999999999999, 1.9874999999999998
1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 2.0025, 1.9949999999999999, 1.9949999999999999, 0.27749999999999997, 1.9949999999999999
0.0, 2.1149999999999998, 0.0, 0.255, 0.2475, 0.255, 0.2625, 0.27, 0.0, 0.0, 0.0
0.22499999999999998, 0.23249999999999998, 0.23249999999999998, 0.23249999999999998, 0.23249999999999998, 0.24, 0.24, 0.255, 0.2625, 0.2625, 0.27749999999999997
1.08, 1.08, 0.255, 1.08, 1.08, 1.08, 0.2625, 1.08, 0.2625, 0.27, 0.27749999999999997
2.0475, 2.0475, 2.0475, 2.0475, 2.04, 2.0475, 2.0475, 2.0475, 2.0475, 2.0549999999999997, 2.0549999999999997
1.9949999999999999, 0.24, 0.24, 0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.255, 0.285, 0.2925
0.72, 0.46499999999999997, 0.7125, 0.6975, 0.7125, 0.7125, 1.26, 0.72, 0.0, 0.0, 0.0
0.22499999999999998, 0.22499999999999998, 0.22499999999999998, 0.23249999999999998, 0.23249999999999998, 0.24, 0.2475, 0.255, 0.2625, 0.27749999999999997, 0.2925
0.22499999999999998, 0.22499999999999998, 0.22499999999999998, 0.23249999999999998, 0.23249999999999998, 0.24, 0.2475, 0.255, 0.27749999999999997, 0.285, 0.285
99999999998, 0.23249999999999998, 0.24, 0.255, 0.2625, 0.27749999999999997, 0.285, 0.285
