0.46499999999999997, 0.46499999999999997, 0.46499999999999997, 0.4725, 0.4725, 0.48, 0.495, 0.51, 0.54, 0.5775, 0.63
0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.495, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48, 0.46499999999999997, 0.48, 0.0, 0.4875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.45749999999999996, 0.4725, 0.4725, 0.48, 0.495, 0.495, 0.0, 0.0, 0.0, 0.0, 0.0
1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 0.4875, 1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 1.9874999999999998, 1.9949999999999999, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.4725, 0.4725, 0.4725, 0.48, 0.4875, 0.495, 0.495, 0.5175, 0.5549999999999999, 0.5925, 0.6375
0.0, 0.0, 0.48, 0.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.51, 0.51, 0.51, 0.51, 0.51, 0.51, 0.51, 0.5175, 0.0, 0.0, 0.0
2.0025, 1.9949999999999999, 0.0, 0.0, 0.0, 0.0, 2.0025, 1.9949999999999999, 1.9949999999999999, 1.9874999999999998, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.4725, 0.4875, 0.48, 0.4875, 0.495, 0.495, 0.525, 0.5625, 0.5625, 0.5549999999999999, 0.0
0.45749999999999996, 0.48, 0.48, 0.48, 0.48, 0.4875, 0.495, 0.495, 0.0, 0.0, 0.0
