1.0709339963272164, 1.0696321433409999, 1.0732376177484741, 1.071882047938799, 1.0689876370752802, 1.068365761327242, 1.0685622114067228, 1.069699610831832, 1.0679238624249847, 1.067058665615812
1.0742558364445915, 1.076047061569984, 1.0740255594874373, 1.0678538046156318, 1.0747864276791563, 1.0711041303351472, 1.0738704402620545, 1.0755619114264796, 1.0779296475773008, 1.077695806759094
1.0694142163420668, 1.0703788225228539, 1.0659720866009543, 1.0648903964087317, 1.0597749413922382, 1.0575592517231853, 1.0565078034376056, 1.0587609403456204, 1.059336492729679, 1.0605654722079587
1.0743810968473504, 1.073364651389415, 1.0671429161603203, 1.068845854389166, 1.063347157649691, 1.0621087209011069, 1.0596975099916213, 1.0585878354186766, 1.0581136270736606, 1.0564834599072688
1.0751089720055411, 1.075690516519045, 1.0727983333791247, 1.0697287730251699, 1.0582174403592897, 0.8639697307720734, 0.5235303739085813, 0.9040837777778458, 1.0655301057423108, 1.067155463558927
1.0686755204573224, 1.0715631724024763, 1.0688975223029604, 1.0713054611658008, 1.0710921057189455, 1.0603922015055967, 1.0348641356453254, 1.0552240628128202, 1.0638341189051619, 1.0475574470435531
1.067862693158284, 1.0671790787950108, 1.0725432584062171, 1.0754584669445901, 1.0756472925965936, 1.0715358418102017, 1.068178187372779, 1.0675924407318187, 1.0657670037820886, 1.065096003872648
1.074828908406193, 1.0745903296396087, 1.0950036588435321, 1.0903065328175772, 1.089140726191297, 1.0871577051157704, 1.0867930780475288, 1.0858346962059489, 1.0857208407794385, 1.0859647758925903
1.091139184248939, 1.0949154545242539, 1.0959277599429038, 1.0970068269098747, 1.0956892581656525, 1.093751475152865, 1.09540541650106, 1.0928396948302737, 1.0939550523335684, 1.09443655169258
1.0562182651832652, 1.0630423457051268, 1.0579454153155239, 1.0546383894359024, 1.054666206178561, 1.0514154508088978, 1.0507727103307796, 1.0493332370494755, 1.0497027554238787, 1.0490603253866189
1.0671424169714203, 1.0730091792220822, 1.0727160466834855, 1.066985319616889, 1.068153762506937, 1.0665507272506705, 1.0633841497823546, 1.0634907949094923, 1.0630251795674317, 1.0597463404759717
