0.22499999999999998, 0.23249999999999998, 0.23249999999999998, 0.23249999999999998, 0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.255, 0.255
0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.2475, 0.2475, 0.255, 0.255, 0.2625
0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.255, 0.255, 0.255, 0.255, 0.2625
0.24, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.255, 0.255, 0.2625, 0.2625
0.24, 0.24, 0.24, 0.24, 0.24, 0.2475, 0.2475, 0.255, 0.255, 0.2625, 0.2625
0.24, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.255
1.9949999999999999, 1.9949999999999999, 1.9874999999999998, 1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 1.9949999999999999, 0.2475, 0.255, 0.2625, 0.2625
0.24, 0.24, 0.24, 0.24, 0.2475, 0.2475, 0.255, 0.255, 0.255, 0.2625, 0.27
0.2475, 0.2475, 0.2475, 0.2475, 1.275, 0.2475, 0.2475, 0.255, 0.255, 0.2625, 0.2625
0.23249999999999998, 0.23249999999999998, 0.24, 0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.255, 0.255, 0.255
0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.2475, 0.255, 0.255, 0.2625, 0.27, 0.27
0.24, 0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.2475, 0.255, 0.2625
0.23249999999999998, 0.23249999999999998, 0.24, 0.24, 0.2475, 0.24, 0.2475, 0.2475, 0.255, 0.255, 0.2625
0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.2475, 0.255, 0.255, 0.255, 0.2625, 0.2625
0.23249999999999998, 0.23249999999999998, 0.24, 0.24, 0.2475, 0.2475, 0.2475, 0.2475, 0.255, 0.255, 0.2625
0.23249999999999998, 0.24, 0.24, 0.24, 0.2475, 0.24, 0.2475, 0.255, 0.255, 0.255, 0.2625
