gen	evals	std                                          	min                                                  	avg                                              	max                                          
63 	168  	[3.02405958 8.63185218 3.72294304 0.25529445]	[ -3.83654743 -41.27548937  -4.32275325   4.98885637]	[ 3.096425   -1.22873995  3.97756043  5.72211032]	[ 9.29719519  6.2358135  11.15365444  6.22873763]
64 	168  	[3.14582191 8.61249282 3.58833069 0.23702403]	[ -5.04816056 -41.27548937  -4.32275325   4.98885637]	[ 3.03746813 -1.37994204  4.42079952  5.69594992]	[ 9.29719519  6.2358135  11.15365444  6.22917099]
65 	168  	[3.32064998 8.6818683  3.53104177 0.23659768]	[ -5.04816056 -41.27548937  -4.32275325   4.98885637]	[ 2.98820771 -1.52288661  4.51180318  5.68867752]	[ 9.29719519  6.20659248 11.15365444  6.2291583 ]
66 	168  	[3.22972837 8.50152572 3.58310317 0.2357018 ]	[ -5.04816056 -41.27548937  -4.32275325   4.98885637]	[ 3.03296274 -1.75542327  4.55693141  5.68991451]	[ 9.29719519  6.20659248 11.15365444  6.22596397]
67 	168  	[3.30147363 8.71211381 3.48242102 0.24025796]	[ -5.04816056 -41.27548937  -4.32275325   4.98885637]	[ 2.94842592 -1.68560659  4.52313932  5.69374277]	[ 9.29719519  6.20659248 11.15365444  6.22675896]
68 	168  	[3.32307386 8.59854413 3.33051095 0.23527626]	[ -5.04816056 -41.27548937  -2.9050397    4.98885637]	[ 3.08115116 -1.37487602  4.38516428  5.70683868]	[ 9.29719519  6.20659248 11.15365444  6.22675896]
69 	168  	[3.35165266 8.59340072 3.47472038 0.2404205 ]	[ -5.04816056 -41.27548937  -3.12526255   4.98885637]	[ 3.22923852 -1.93466634  4.33952178  5.6952398 ]	[ 9.29719519  6.20659248 11.15365444  6.22737931]
70 	168  	[3.24551687 8.49082811 3.47881492 0.23372345]	[ -5.04816056 -41.27548937  -2.9050397    4.98885637]	[ 3.10314439 -1.91585923  4.45772702  5.70203958]	[ 9.29719519  6.20659248 11.15365444  6.22825871]
71 	168  	[3.61185062 9.10530162 3.70068506 0.25512343]	[ -5.81233254 -41.27548937 -11.04238453   4.18815163]	[ 2.98831654 -2.49989007  4.29106892  5.68839612]	[11.26370479  6.20659248 11.15365444  6.22782164]
72 	168  	[3.7346278  8.87101286 3.7479396  0.24572831]	[ -5.81233254 -41.27548937 -11.04238453   4.98885637]	[ 2.95559604 -2.36045142  4.00699369  5.71040452]	[11.26370479  6.20659248 11.15365444  6.23985802]
73 	168  	[3.79108515 9.19917117 3.86234441 0.24181524]	[ -6.38795768 -41.27548937 -11.04238453   4.98885637]	[ 2.89286146 -2.88867032  3.82131933  5.70388451]	[11.26370479  6.20659248 11.15365444  6.23985802]
74 	168  	[3.82507111 9.04236092 3.82915654 0.23908858]	[ -6.38795768 -41.27548937 -11.04238453   4.98885637]	[ 2.76092835 -2.92829814  4.099798    5.70380816]	[11.26370479  6.20659248 11.15365444  6.23985802]
75 	168  	[3.99547764 9.86274122 3.90719122 0.38006236]	[-11.61042476 -41.27548937 -11.04238453   3.66276126]	[ 2.54258329 -3.64695743  4.30269635  5.64217378]	[11.26370479  6.20868208 11.15365444  6.22928959]
76 	168  	[4.37194218 9.96349596 3.96339619 0.39835771]	[-11.61042476 -37.28131495 -11.04238453   3.66276126]	[ 2.64320568 -3.43985968  4.19661819  5.65268708]	[11.26370479  6.20868208 11.15365444  6.22595896]
77 	168  	[ 3.95151557 10.24213957  3.89262407  0.42095184]	[ -6.38795768 -37.28131495 -11.04238453   3.66276126]	[ 3.00588518 -4.06778152  4.74332356  5.61036441]	[11.26370479  6.20868208 11.15365444  6.22998496]
78 	168  	[3.70314276 9.89095859 4.28705598 0.4786167 ]    	[ -8.73987179 -46.07083617 -11.04238453   3.66276126]	[ 2.84411468 -2.73248451  4.38815142  5.62563646]	[11.26370479  6.20868208 11.15365444  6.22998496]
79 	168  	[3.57189623 9.79186848 4.19878126 0.44803073]    	[ -8.73987179 -46.07083617 -11.04238453   3.66276126]	[ 3.301153   -2.7881615   4.81336952  5.62614801]	[11.26370479  6.20868208 11.15365444  6.22998496]
80 	168  	[ 3.70927476 10.89506482  4.56077854  0.44888255]	[ -8.73987179 -46.07083617 -11.04238453   3.66276126]	[ 3.60313568 -4.46705506  4.54357383  5.62287508]	[11.26370479  6.20868208 11.15365444  6.22998496]
81 	168  	[ 3.78208671 11.59357752  4.63478897  0.4164906 ]	[ -8.73987179 -56.16054818 -11.04238453   3.66276126]	[ 3.69557781 -5.35725772  4.58827384  5.64064266]	[11.26370479  6.20868208 11.15365444  6.23032283]
