gen	evals	std                                          	min                                              	avg                                              	max                                          
0  	168  	[0.24341309 0.69313591 0.10375437 1.64751776]	[-0.41050603 -8.31792706 -1.15457236 -2.00041012]	[ 0.02256028  0.03253415 -0.00500491  0.42731025]	[0.83642521 1.38010216 0.52029716 6.97818537]
1  	168  	[0.21925847 0.73546763 0.11281417 1.87517591]	[-0.38665366 -8.31792706 -1.15457236 -1.88529981]	[ 1.02885069e-01  1.16976516e-01 -4.56043917e-04  1.28248746e+00]	[0.83642521 2.51163988 0.52029716 6.97818537]
2  	168  	[0.19265423 0.78756332 0.12866366 2.06923167]	[-0.3590118  -8.31792706 -1.15457236 -1.88529981]	[1.27062922e-01 2.39018361e-01 2.06915927e-03 2.21506088e+00]    	[0.83642521 3.11493339 0.54821802 6.97818537]
3  	168  	[0.19653274 0.99918415 0.1912023  2.08424877]	[-0.40342059 -8.31792706 -1.35124368 -0.2385047 ]	[ 0.12771687  0.28270995 -0.00932834  3.40006097]                	[1.16690839 3.83077612 0.64903573 6.97818537]
4  	168  	[0.21461252 1.16230973 0.23007465 2.13193627]	[-0.24635819 -8.31792706 -1.35124368 -0.2385047 ]	[ 0.15919396  0.19801541 -0.02223438  3.42917517]                	[1.16690839 3.83077612 0.64903573 6.97818537]
5  	168  	[0.23409773 0.8875297  0.27030448 2.19208344]	[-0.21241126 -4.01347013 -2.28902281  0.05699405]	[ 0.13972043  0.4380122  -0.02181494  3.83502984]                	[1.23765276 3.83077612 0.64903573 7.3739018 ]
6  	168  	[0.26900232 1.08686414 0.41642765 2.24170696]	[-0.38705494 -4.01347013 -3.18665842  0.31883119]	[ 0.15831052  0.48119194 -0.03983579  3.65396008]                	[1.23765276 3.83077612 1.57881853 7.3999741 ]
7  	168  	[0.44401919 2.10596183 0.67605921 2.23257062]	[ -0.38705494 -19.04899651  -4.72530125   0.30068577]	[ 0.25919882  0.13132866 -0.13349934  3.75518389]                	[2.82766548 3.83077612 1.57881853 7.49024307]
8  	168  	[0.44463298 1.94861935 0.6597275  2.32784744]	[ -1.28519929 -19.04899651  -4.72530125   0.31883119]	[ 0.23081945  0.26677074 -0.08611405  3.92984344]                	[2.82766548 6.08352478 2.65687358 7.49042361]
9  	168  	[0.47876462 2.19930397 0.75179468 2.35350847]	[ -1.28519929 -19.04899651  -4.72530125   0.36642121]	[ 0.27819178  0.02655513 -0.15627225  4.44835599]                	[2.82766548 6.08352478 2.79301416 7.49127846]
10 	168  	[0.53731627 2.67468908 0.84674892 2.52294447]	[ -1.28519929 -19.04899651  -4.72530125   0.2894435 ]	[ 2.68776063e-01  2.13147682e-03 -1.24945473e-01  4.63846774e+00]	[2.82766548 6.18254988 2.85044196 7.49127846]
11 	168  	[0.59668258 3.1129398  0.97351793 2.43666471]	[ -1.28519929 -19.04899651  -4.72530125   0.2894435 ]	[ 0.35571153 -0.38419266 -0.22045904  5.04370643]                	[2.82766548 6.19007389 2.85044196 7.62561113]
12 	168  	[0.69921549 4.07139338 1.20462432 2.42831144]	[ -1.40365533 -21.18306186  -4.72530125   0.2894435 ]	[ 0.36369418 -0.52026439 -0.20976443  5.07791556]                	[3.04449265 6.19007389 2.8823301  7.62561113]
13 	168  	[0.85510375 4.8900749  1.4555826  2.04319076]	[ -1.90579717 -21.18306186  -4.72530125   1.64624448]	[ 0.42124697 -0.63145547 -0.12499879  5.82483955]                	[3.04449265 6.2442261  3.42723404 7.62561113]
14 	168  	[1.28565946 6.40563077 1.98626874 2.08200567]	[ -1.90579717 -21.18306186  -4.14511922   1.64624448]	[ 0.48081837 -0.2994838  -0.35261555  5.21925899]                	[3.04449265 6.2442261  3.42723404 7.62561113]
15 	168  	[1.60649702 8.65382022 2.30330454 1.84417823]	[ -2.16201879 -20.6515801   -3.7964222    1.64624448]	[ 0.44334567 -1.16881051  0.22808106  5.1646545 ]                	[3.04449265 6.2442261  3.61488656 7.62561113]
16 	168  	[1.43846855 8.25556921 2.16274702 1.89948454]	[ -2.32384855 -20.6515801   -3.85826392   1.64624448]	[ 0.67818248 -1.48342044 -0.02385585  5.09698886]                	[3.04449265 6.2442261  3.95701932 7.62561113]
17 	168  	[1.26629959 7.34120071 2.00336247 1.85098929]	[ -2.16201879 -20.6515801   -3.38543997   1.64624448]	[ 0.63732744 -0.81031477  0.23934652  5.40365417]                	[3.04449265 6.2442261  4.13112557 7.62561113]
18 	168  	[1.11302895 6.48141923 1.71406867 1.40143288]	[ -2.10338385 -20.6515801   -3.53231525   2.44998239]	[0.36988016 0.49175956 0.73680266 6.1625773 ]                    	[3.04449265 6.2442261  4.33305745 7.6277211 ]
19 	168  	[1.43951314 7.91276712 1.91672086 1.31764332]	[ -2.10338385 -20.6515801   -3.53231525   2.56670231]	[0.47312728 1.01861719 1.26314159 5.84303828]                    	[3.04449265 6.24485352 4.33305745 7.62561113]
20 	168  	[1.47236179 7.23712568 1.84186749 1.27186626]	[ -2.62522692 -20.6515801   -3.53231525   2.56670231]	[0.44183921 2.07892864 1.56802522 5.81231995]                    	[3.04449265 6.2442261  4.52056545 7.62561113]
21 	168  	[1.55793902 7.3617029  1.86725828 1.33314018]	[ -3.45524038 -25.4788799   -3.60939168   2.56670231]	[0.49792966 1.746284   1.40877531 5.71245651]                    	[3.5471141  6.2442261  6.01173995 7.62561113]
22 	168  	[1.52827063 5.6548853  1.80122456 1.16720551]	[ -3.45524038 -42.80270555  -3.95344103   2.58149385]	[0.26105974 3.06390534 1.66207774 5.8837305 ]                    	[3.5471141  6.2442261  6.01173995 7.62561113]
23 	168  	[1.66700451 7.94680714 2.14421459 1.24112707]	[ -3.45524038 -44.12335771  -4.46036726   2.58149385]	[0.4522256  1.84972392 1.50088924 5.67458135]                    	[3.94287791 6.2442261  6.01173995 7.62561113]
24 	168  	[1.73673955 8.80523588 2.13525767 1.21156065]	[ -3.45524038 -44.12335771  -4.46036726   3.05137228]	[0.4656795  1.32162803 1.39756254 5.72499119]                    	[3.94287791 6.23919571 6.01173995 7.62561113]
25 	168  	[ 1.78770481 10.45573572  2.28219333  1.19901129]	[ -3.45524038 -44.12335771  -4.46036726   3.05137228]	[0.59874324 0.56102686 1.15944859 5.73379135]                    	[4.00849676 6.23919571 6.01173995 7.62561113]
26 	168  	[ 2.01019646 10.39236084  2.44014092  1.31129428]	[ -3.70312909 -42.80270555  -3.95344103   3.05137228]	[ 0.55184982 -0.07941509  1.1505086   5.72531287]                	[4.00849676 6.23919571 6.33089604 7.62561113]
27 	168  	[ 2.13270327 10.69725411  2.46541693  1.31151923]	[ -3.70312909 -42.80270555  -3.95344103   3.05137228]	[ 0.68282794 -0.89183662  1.28055017  5.60912602]                	[4.35266204 6.24440779 6.33089604 7.62561113]
28 	168  	[ 2.13628298 11.2356367   2.58897337  1.22249188]	[ -3.70312909 -42.80270555  -3.95344103   3.05137228]	[ 0.775437   -1.11599849  1.32586555  5.58224441]                	[4.42939898 6.23919571 6.33089604 7.49210263]
29 	168  	[ 2.22504149 10.98961695  2.81247182  1.11811144]	[ -4.35882575 -42.80270555  -4.86594678   2.91724725]	[ 0.84150497 -1.32369742  1.13587195  5.63148066]                	[4.42939898 6.23919571 6.29820674 7.4920696 ]
30 	168  	[2.09178256 9.17459351 2.6816201  1.22029083]    	[ -4.35882575 -52.68223532  -5.4871812    2.35077614]	[ 1.01824677 -0.77051249  1.11960371  5.57480326]                	[4.65386414 6.2423123  6.29820674 7.49627242]
31 	168  	[2.19216497 8.87813465 2.61922155 1.23539335]    	[ -4.35882575 -52.68223532  -5.4871812    2.35077614]	[ 1.15649996 -0.99920286  1.11216361  5.49669089]                	[4.65386414 6.2423123  6.74497503 7.4883233 ]
32 	168  	[2.15941494 8.96196437 2.5649985  1.30026629]    	[ -4.35882575 -52.68223532  -5.4871812    2.35077614]	[ 1.11112368 -1.15536269  1.10065485  5.49038455]                	[4.65386414 6.2423123  6.74497503 7.49616012]
33 	168  	[2.24006421 9.43237305 2.76682934 1.28155503]    	[ -4.35882575 -52.68223532  -5.4871812    2.02242229]	[ 1.11555054 -1.68195431  1.27430382  5.39546412]                	[4.65386414 6.24112099 6.74932259 7.49616037]
34 	168  	[2.21844899 8.35958011 2.5866886  1.31509716]    	[ -4.35882575 -52.68223532  -5.4871812    1.95548384]	[ 1.0598121  -0.58233546  1.52277145  5.3511026 ]                	[4.65386414 6.24752577 6.74932259 7.49616037]
35 	168  	[2.32480081 8.88121925 2.77211165 1.30754083]    	[ -4.35882575 -52.68223532  -5.4871812    1.95548384]	[ 0.91927015 -1.10909     1.59627674  5.34883332]                	[4.65386414 6.24415706 6.74932259 7.4883233 ]
36 	168  	[2.34006586 9.78541938 2.74571799 1.28527376]    	[ -4.35882575 -52.68223532  -5.4871812    1.95548384]	[ 1.04617825 -1.72966476  1.56446331  5.31423621]                	[4.65386414 6.24415706 6.74932259 7.4883233 ]
37 	168  	[2.39646376 9.48307333 2.72357209 1.26032684]    	[ -4.35882575 -52.68223532  -5.4871812    1.95548384]	[ 0.9974429  -1.52352289  1.65703381  5.37009536]                	[4.65386414 6.23688077 6.74932259 7.49509069]
38 	168  	[2.34101813 7.97942254 2.64444537 1.25009469]    	[ -4.35882575 -36.08192505  -5.4871812    1.95548384]	[ 1.02891393 -0.99355051  1.60952933  5.39173317]                	[4.65386414 6.23688077 6.74932259 7.49509069]
39 	168  	[2.42390124 8.77741667 2.72524121 1.26257598]    	[ -4.35882575 -36.08192505  -5.4871812    1.95548384]	[ 0.91054114 -1.36588521  1.65185889  5.42117177]                	[4.65386414 6.23688077 6.74932259 7.4883233 ]
40 	168  	[2.4445359  9.07853854 2.81537449 1.26905895]    	[ -4.35882575 -36.08192505  -5.4871812    2.02242229]	[ 0.8989723  -1.59083296  1.55728028  5.44227104]                	[4.65386414 6.23688077 6.74932259 7.49629419]
41 	168  	[2.45130659 9.03488782 2.85330665 1.28300573]    	[ -4.35882575 -36.80555129  -6.20629948   2.02242229]	[ 0.92249248 -1.59385188  1.54410722  5.43771862]                	[5.34901203 6.23688077 6.95226161 7.49629419]
42 	168  	[ 2.58654405 10.17662624  3.02365158  1.24195855]	[ -4.35882575 -53.83209148  -6.20629948   2.02242229]	[ 0.80162639 -1.90296519  1.71868756  5.35953023]                	[5.34901203 6.23688077 6.95226161 7.4883233 ]
43 	168  	[ 2.6193386  10.86047463  3.09166928  1.2251407 ]	[ -4.35882575 -53.83209148  -6.20629948   2.02242229]	[ 0.88988828 -2.79130237  1.52540892  5.32832544]                	[5.34901203 6.23688077 6.95226161 7.49199471]
44 	168  	[2.54099841 8.74968708 2.91099721 1.24193497]    	[ -4.35882575 -36.80555129  -7.11776703   2.02242229]	[ 0.70693386 -1.23369932  1.60482824  5.41038935]                	[5.34901203 6.23688077 6.95226161 7.49199471]
45 	168  	[2.63390994 9.72387185 3.13669047 1.18607512]    	[ -4.35882575 -36.80555129  -7.11776703   2.02242229]	[ 0.46963573 -1.09231195  1.78934459  5.49501626]                	[5.34901203 6.23688077 6.95226161 7.49227293]
46 	168  	[2.62491458 9.99535987 3.11739709 1.25768303]    	[ -4.35882575 -36.80555129  -7.11776703   2.02242229]	[ 0.58133216 -1.03079473  1.66812106  5.39231281]                	[5.34901203 6.23688077 6.95226161 7.49227293]
47 	168  	[ 2.75957633 10.53120576  3.20858872  1.28348631]	[ -5.72938149 -36.80555129  -7.11776703   2.02242229]	[ 0.57560996 -2.08922392  1.70700603  5.38126225]                	[5.34901203 6.23688077 7.40716996 7.49227293]
48 	168  	[2.72294742 9.52115099 3.05463615 1.24385683]    	[ -5.72938149 -36.80555129  -6.20629948   2.02242229]	[ 0.42423873 -1.26954247  1.92886656  5.41514814]                	[5.627911   6.23688077 7.40716996 7.49227293]
49 	168  	[2.60752359 9.92579236 3.03348592 1.19949411]    	[ -5.72938149 -36.80555129  -6.20629948   2.02242229]	[ 0.67193798 -1.84037093  1.71125004  5.40866784]                	[5.627911   6.23688077 7.40716996 7.49227293]
50 	168  	[2.52163888 8.7093302  2.79415668 1.20960893]    	[ -5.72938149 -35.29621197  -4.39547704   2.02242229]	[ 0.767342   -1.11912485  1.72981595  5.32903467]                	[6.15129144 6.23688077 7.40716996 7.49300936]
51 	168  	[2.57743718 8.93123704 2.86287085 1.22779505]    	[ -5.29077224 -35.29621197  -4.65040078   2.02242229]	[ 0.74229699 -1.33113777  1.724163    5.290986  ]                	[6.15129144 6.23688077 7.77241309 7.49300936]
52 	168  	[2.71274948 8.88097616 2.91118013 1.21091751]    	[ -5.88636842 -35.29621197  -4.39547704   2.02242229]	[ 0.56145212 -0.8711921   2.06450892  5.37150419]                	[6.15129144 6.23688077 8.08846791 7.49300936]
53 	168  	[2.76429207 9.77660848 3.0852192  1.22387876]    	[ -5.88636842 -35.29621197  -5.56298932   2.02242229]	[ 0.78811049 -1.62365453  1.71949495  5.36447617]                	[6.15129144 6.23688077 8.08846791 7.49300936]
54 	168  	[ 2.80950306 10.05296118  3.42207327  1.1994636 ]	[ -5.88636842 -35.29621197  -7.39610001   2.02242229]	[ 0.99918316 -2.2523335   1.47219358  5.22949247]                	[6.15129144 6.23688077 8.08846791 7.48741357]
55 	168  	[2.82860582 9.79948343 3.42112478 1.1969149 ]    	[ -5.85934467 -35.29621197  -7.39610001   2.02242229]	[ 0.91933906 -2.08981097  1.51536939  5.25656659]                	[6.15129144 6.24292293 8.21810922 7.48997594]
56 	168  	[2.85285912 9.48143189 3.16502137 1.27186802]    	[ -5.85934467 -35.29621197  -7.39610001   2.16303548]	[ 0.86449028 -1.7299589   1.62279584  5.32094853]                	[6.15129144 6.23934907 8.21810922 7.48858044]
57 	168  	[2.9760601  9.3338205  3.23308159 1.24702912]    	[ -5.85934467 -35.29621197  -7.39610001   2.16303548]	[ 0.72951438 -1.84698361  1.83503057  5.35706218]                	[6.15129144 6.16834064 8.21810922 7.48858044]
58 	168  	[3.02362171 9.44853066 3.41871294 1.29030367]    	[ -5.85934467 -32.20810993  -7.39610001   2.16303548]	[ 0.96043161 -2.54001066  1.58115208  5.22156491]                	[5.627911   6.16834064 8.21810922 7.48656729]
59 	168  	[ 3.02931145 10.10848641  3.55493782  1.26720054]	[ -5.85934467 -40.86884705  -7.39610001   2.16303548]	[ 0.86734567 -3.14414794  1.59615317  5.21105201]                	[5.82950642 6.18957226 8.21810922 7.48656729]
60 	168  	[ 3.06741959 10.907717    3.66365992  1.27532974]	[ -5.85934467 -47.02647267  -7.39610001   2.16303548]	[ 0.79597046 -3.81352198  1.59590526  5.25707825]                	[6.10640375 6.15247377 8.21810922 7.49134222]
61 	168  	[ 3.0144894  11.20472826  3.71694068  1.27820915]	[ -5.85934467 -40.86884705  -7.39610001   2.13366373]	[ 0.92473125 -3.75841074  1.49159356  5.23487532]                	[5.82950642 6.20833014 8.21810922 7.48656729]
62 	168  	[2.95123865 9.00351066 3.40688282 1.25879493]    	[ -5.85934467 -32.20810993  -7.39610001   2.13366373]	[ 0.42007871 -2.17605539  2.14232463  5.37431869]                	[6.50660436 6.18595513 8.21810922 7.49135626]
63 	168  	[ 3.00974049 10.78074575  3.4673613   1.33913143]	[ -5.82899926 -60.75600261  -7.39610001   2.13366373]	[ 0.66920751 -2.86926875  1.85366018  5.28348002]                	[6.50660436 6.19413891 8.05471011 7.49135626]
64 	168  	[ 3.12696018 11.46117462  3.57049073  1.35753032]	[ -5.82899926 -60.75600261  -7.39610001   2.13366373]	[ 0.72476655 -3.38068852  1.77996026  5.25829385]                	[6.85195013 6.19413891 8.09242751 7.49073339]
65 	168  	[ 3.13963882 13.61420246  3.72061724  1.32765766]	[ -5.68043302 -64.65490985  -7.39610001   2.13366373]	[ 1.1493041  -4.85685061  1.38054689  5.20337791]                	[6.85195013 6.19413891 8.09242751 7.49073339]
66 	168  	[ 3.26024046 14.83182603  3.77927308  1.36952248]	[ -5.68043302 -64.65490985  -6.36161213   2.13366373]	[ 1.08980462 -5.28555075  1.42911906  5.17144445]                	[6.85195013 6.20763632 8.09242751 7.49615832]
67 	168  	[ 3.37253682 14.69697703  3.79177533  1.32696193]	[ -5.68043302 -64.65490985  -6.36161213   2.13366373]	[ 0.86286351 -5.74187423  1.67212709  5.27192321]                	[6.85195013 6.20763632 8.09242751 7.48976455]
68 	168  	[ 3.29591979 14.42683386  3.7878581   1.35060061]	[ -5.68043302 -64.65490985  -6.36161213   2.13366373]	[ 0.90132603 -5.48693448  1.53290149  5.27472419]                	[6.85195013 6.20763632 8.09242751 7.48976455]
69 	168  	[ 3.37156774 14.98205331  3.81079186  1.36461681]	[ -5.92341947 -64.65490985  -6.36161213   2.13366373]	[ 0.93111769 -5.65812626  1.50870263  5.30077786]                	[6.85195013 6.17510289 8.1350766  7.49181253]
70 	168  	[ 3.31711155 14.45888716  3.67288456  1.33419851]	[ -5.68043302 -64.65490985  -6.36161213   2.03285584]	[ 0.97206412 -5.00882786  1.56119442  5.26676179]                	[6.85195013 6.21227672 8.09242751 7.48976455]
71 	168  	[ 3.36216815 14.00516053  3.68201949  1.33092187]	[ -5.68043302 -64.65490985  -7.4893358    2.03285584]	[ 0.98258369 -4.80099725  1.63516472  5.22348845]                	[6.84233717 6.21227672 8.09242751 7.48976455]
72 	168  	[ 3.42137547 15.04407105  3.77663491  1.29489899]	[ -5.68043302 -64.65490985  -7.4893358    2.03285584]	[ 0.97410025 -5.47845618  1.63848415  5.25204544]                	[6.84233717 6.21227672 8.09242751 7.48896702]
73 	168  	[ 3.4483014  15.39640763  3.85831901  1.27887054]	[ -5.68043302 -64.65490985  -7.4893358    2.03285584]	[ 1.01198377 -5.69487701  1.61290767  5.28621841]                	[6.84233717 6.21820618 8.09242751 7.48896702]
74 	168  	[ 3.48292315 14.97643792  3.89080585  1.26673272]	[ -5.68043302 -64.65490985  -7.4893358    2.03285584]	[ 0.9675622  -5.6788409   1.50022455  5.33873279]                	[6.84233717 6.21820618 8.09242751 7.49353372]
75 	168  	[ 3.46095069 15.13311617  4.03647766  1.28001153]	[ -5.68043302 -63.11039527  -7.4893358    2.03285584]	[ 1.05325537 -5.85746908  1.3156143   5.37043404]                	[6.84233717 6.24081718 8.09242751 7.49191697]
