gen	evals	std                                          	min                                              	avg                                              	max                                          
26 	168  	[ 3.23308411 37.08191112  4.72180558  1.35561041]	[  -2.84338409 -114.62949767  -12.25950845    1.48222333]	[  2.83565031 -23.58800647  -1.54088255   3.80743075]            	[8.43571228 6.22918315 7.34541644 6.81322812]
27 	168  	[ 3.14337717 34.56419622  4.41415788  1.33736745]	[  -2.99311472 -117.41960917  -12.25950845    1.50278741]	[  2.76952857 -21.3925245   -1.27699665   3.85104647]            	[8.43571228 6.21446739 7.34541644 6.81322812]
28 	168  	[ 3.06713303 32.97456055  4.15989565  1.3133698 ]	[  -2.99311472 -117.41960917  -12.25950845    1.50278741]	[  2.81974778 -20.35106703  -0.92169271   3.96267935]            	[8.63031416 6.21446739 7.34541644 6.81322812]
29 	168  	[ 3.05994035 35.33382453  4.24115878  1.27120939]	[  -3.00057202 -117.41960917  -12.25950845    1.50278741]	[  2.87355151 -21.55030857  -0.80211283   3.97283257]            	[8.63031416 6.21446739 7.34541644 6.81322812]
30 	168  	[ 3.01614312 35.99008274  4.19406079  1.23772328]	[  -3.00057202 -117.41960917  -12.25950845    1.04459989]	[  3.27553392 -23.04402244  -1.0377028    3.94017512]            	[8.63031416 6.20982093 7.34541644 6.81176315]
31 	168  	[ 3.12077686 34.50095879  4.45696383  1.24277249]	[  -3.00057202 -117.41960917  -12.25950845    1.04459989]	[  3.31163099 -21.32477327  -1.23061223   3.98183142]            	[8.63031416 6.21035278 7.34541644 6.81262255]
32 	168  	[ 2.95646331 33.80800115  4.44667263  1.19066075]	[  -2.92085238 -117.41960917  -12.25950845    1.04459989]	[  3.46131587 -21.47584647  -1.35253617   4.02558859]            	[8.63031416 6.22614687 7.34541644 6.94284351]
33 	168  	[ 2.91915754 33.73030779  4.59771038  1.2242845 ]	[  -2.92085238 -117.41960917  -12.25950845    1.04459989]	[  3.89589058 -24.56842139  -1.83429725   3.78007172]            	[8.63031416 6.15183193 9.90709126 6.94284351]
34 	168  	[ 3.0142482  31.22213942  4.67475017  1.27574217]	[  -2.92085238 -117.41960917  -12.25950845    1.04459989]	[  3.83735308 -23.21857895  -1.87045243   3.69620118]            	[8.63031416 6.17716482 9.90709126 6.96187034]
35 	168  	[ 3.03933036 29.04744948  4.31587599  1.36148561]	[ -2.92085238 -96.31855202 -12.25950845   1.04459989]    	[  3.40738032 -18.33679432  -1.18298278   3.83117777]            	[8.69761844 6.17716482 9.90709126 6.96187034]
36 	168  	[ 3.14652222 30.86403412  4.56586902  1.2954872 ]	[  -2.92085238 -108.67790669  -10.8407423     1.04459989]	[  3.53379867 -19.63791241  -1.26607322   3.61583881]            	[8.69761844 6.17716482 9.90709126 6.94284351]
37 	168  	[ 2.74791707 19.59718287  4.01785811  1.2219693 ]	[ -2.92085238 -81.00533285 -10.45730018   1.70169003]    	[  3.44305219 -11.65994694  -0.58133784   4.00120902]            	[8.63031416 6.19997936 9.90709126 6.94284351]
38 	168  	[ 2.83470613 19.46033685  4.03500443  1.22986283]	[ -2.92085238 -81.00533285 -10.45730018   1.70169003]    	[  3.29633926 -11.01312324  -0.47858694   4.0054502 ]            	[8.63031416 6.15183193 9.90709126 6.94284351]
39 	168  	[ 2.90503683 19.50903751  4.25580409  1.16053826]	[ -2.92085238 -81.00533285 -12.48339674   1.6286023 ]    	[  3.26228977 -10.95911412  -0.5009872    3.98655977]            	[8.63031416 6.15183193 9.90709126 6.94284351]
40 	168  	[ 2.84925847 22.49374693  4.25731448  1.0900347 ]	[  -3.33015124 -104.30429816  -12.48339674    1.61862328]	[  3.78248242 -13.16637458  -0.95264715   3.98099486]            	[8.83303675 6.15183193 9.90709126 6.94284351]
41 	168  	[ 2.91139264 21.59481696  4.22046943  1.17433076]	[  -3.33015124 -104.30429816  -12.48339674    0.50988413]	[  3.65752801 -11.80475621  -0.51896806   3.81992214]            	[8.83303675 6.15183193 9.90709126 6.94284351]
42 	168  	[ 3.04438188 20.74591182  4.20423171  1.15136571]	[  -3.33015124 -104.30429816  -12.48339674    0.50988413]	[  3.52879225 -12.0200421   -0.51606278   3.85798209]            	[8.83303675 6.15183193 9.90709126 6.94284351]
43 	168  	[ 2.85397569 21.13231039  4.50721951  1.15205782]	[ -2.45956109 -79.47554977 -12.48339674   0.50988413]    	[  4.02436351 -13.31579022  -1.03734312   3.825456  ]            	[8.83303675 6.15183193 9.90709126 6.94284351]
44 	168  	[ 2.81423081 19.18056776  4.3590514   1.20146725]	[ -2.45956109 -79.47554977 -12.48339674   0.50988413]    	[  3.82695042 -12.10941363  -0.93531236   3.85489623]            	[8.83303675 6.15183193 9.90709126 6.94284351]
45 	168  	[ 2.78026642 18.77344833  4.32338178  1.26480209]	[ -2.23609604 -70.94957942 -12.48339674   0.50988413]    	[  3.76917029 -11.33970464  -0.76925068   3.84702848]            	[8.83303675 6.19135642 9.90709126 6.94499077]
46 	168  	[ 2.76042536 20.65053153  4.49403136  1.24098456]	[  -2.23609604 -101.42416581  -12.48339674    0.50988413]	[  4.10804563 -13.27117393  -1.04667726   3.79423747]            	[8.83303675 6.19038277 9.90709126 6.93264378]
