0,1,2,3,4,5,6,7,8
-0.5317997240750889,-0.5396954470855689,-0.5465446453628293,1.9921863892846978,2.2583641130250456,2.4953478746716975,2.7118358852647186,2.9230395605699613,3.1186978380388175
-0.6297815600746492,-0.6541508035287462,-0.6433961961487834,2.0884644657692903,2.36403508650594,2.631641090756858,2.875700477115218,3.089008383851738,3.2909991058130608
-0.7674863070101233,-0.7804310267683325,1.8867650763268087,2.213766653805711,2.5065747613945937,2.773320882058467,3.018564162046319,3.257039840330119,3.4589317023310286
-0.8703250174228945,-0.9028028780642771,1.8885872578611782,2.3476267094007004,2.6611957863709783,2.931015450047522,3.17322091550108,3.424437525930344,3.6537055275160255
-0.9968623979504977,-0.9949986627097346,-0.9994783928591815,2.37067527938455,2.7296948344456697,2.934667356168902,3.35229837353992,3.638084628809249,3.8933271765960753
-1.103710344904173,-1.118445410656437,1.994983930481648,2.462277409776922,2.8136583724623896,3.1387712106493715,3.438076616895383,3.7191096380080424,4.008239180188638
-1.2828977403394612,-1.2838612244833911,2.1670409319659996,2.568387195823218,2.911473506432523,3.2688325407270344,3.565279348394233,3.8363466005811073,4.113034658675016
-1.396432527532344,-1.3864528634822542,-1.3778097983207278,2.71800408051919,3.0523306086304998,3.3880006082385408,3.69940566027255,3.980941293482168,4.239391859951696
-1.5094578359415023,-1.5125562746899952,2.418769553066578,2.8267945980287066,3.1925272000331972,3.554146598060075,3.8491009555348867,4.13721496452622,4.434726594109275
-1.5905973444630976,-1.5948355513569366,2.444383184196241,2.898249820656419,3.279091166270808,3.6535790493377314,3.973939399043566,4.292408397834926,4.605388231991122
-1.6539748939426833,-1.654743191974725,2.473626477054502,2.9772125744209856,3.3707253925226426,3.7184113699741004,4.055423821260313,4.38035858821934,4.693250489696145
-1.666649959309898,-1.7391493321444742,2.4912869447381114,3.0296403962980754,3.389662198921938,3.7278133275160337,4.078307039277735,4.342008884636866,4.619462689628651
-1.5017149683320383,-1.4505785880663256,2.55609722903808,3.1018595389705363,3.4935218010694915,3.8364017714386023,4.184825730327849,4.510967462798146,4.806474936717514
0.06419269197941742,0.01973244274789006,2.176156724870012,2.964678207483163,3.437525102299967,3.806568080545372,4.141707913796988,4.499523045619981,4.8547993716305635
-1.3668520068641608,-1.4093278329151147,2.1408538791694847,2.98095870745964,3.4602499659324035,3.829437806338703,4.1840646105685835,4.518571502242932,4.881356316603024
-1.4441586845523646,-1.3212319491456548,-1.2969116560599383,2.935734544900581,3.4179491709993903,3.7838774640012205,4.157827933859603,4.488634715500257,4.8101446523506475
-1.3713383350438155,-1.3529253214656765,-0.8214025199728456,2.6297078431795975,3.286772590388951,3.699847702576873,4.089550146837818,4.432454343482595,4.776528973399798
-1.2835587857269442,-0.8845120447424919,-1.2489035127629347,2.4009455687154517,3.065595710989965,3.5203711048567286,3.904525888706312,4.258417287759202,4.586148995055801
-1.2539681370591473,-1.1947316700649575,0.44538435491734996,1.6016650667057653,2.8802549153779324,3.300360367174824,3.675121138246455,3.9679962583326898,4.2220700985940995
-1.152478487141595,-1.1579940423026966,0.6125506978022072,2.272553901738542,2.6813662685943123,2.9530255955636755,3.223171522509443,3.45214147981574,3.670268855958956
-1.066356449047035,-1.0678397383011031,-1.0045147518074762,1.789747102708275,2.1681599683556647,2.4828870376987635,2.220916527741729,2.6899452907192063,3.0343098027427966
