gen	evals	std                                          	min                                              	avg                                                          	max                                          
26 	168  	[2.23923444 9.15354661 1.56869898 1.52863825]	[ -3.00489311 -41.77787454  -3.24287263   1.51336429]	[ 2.22276338 -2.27189129  0.82041262  4.57299008]                	[6.41136115 6.23901401 3.84494066 6.95157023]
27 	168  	[ 2.30933437 10.11440356  1.66928949  1.54775501]	[ -3.00489311 -59.22691568  -3.67363823   1.51336429]	[ 2.29836776 -2.53175693  0.80213157  4.56992169]                	[6.94021931 6.23901401 3.84494066 6.95157023]
28 	168  	[2.42389943 9.5448063  1.77150327 1.4909646 ]    	[ -3.18587274 -41.77787454  -3.0817608    1.51336429]	[ 2.48582061 -2.76667197  0.90484741  4.68979481]                	[6.94021931 6.23901401 3.94964201 6.95157023]
29 	168  	[2.46328012 9.96216082 1.80506143 1.38986487]    	[ -3.21661934 -41.77787454  -3.0817608    1.51336429]	[ 2.49421974 -2.99528725  0.94109687  4.84319967]                	[6.94021931 6.23901401 4.56657113 6.95157023]
30 	168  	[2.44580381 9.85851429 1.86854085 1.29784664]    	[ -3.21929754 -41.77787454  -3.94000862   1.51336429]	[ 2.36414844 -2.96073983  0.82501722  5.08643517]                	[6.94021931 6.23901401 4.95543485 6.95157023]
31 	168  	[ 2.3601075  10.96546154  2.04387311  1.32874911]	[ -2.61795267 -41.77787454  -3.94000862   1.51336429]	[ 2.82084409 -2.45137248  1.04382057  4.78106331]                	[6.94021931 6.23037208 5.27545651 6.94925674]
32 	168  	[ 2.3764174  11.16270876  2.10649281  1.35745085]	[ -2.62813927 -41.77787454  -6.47288548   1.51336429]	[ 3.00422201 -2.41039925  1.12630358  4.7302863 ]                	[6.94021931 6.23037208 5.27545651 6.94925674]
33 	168  	[ 2.43790172 12.5315835   2.23896871  1.24968374]	[ -2.61795267 -40.48037147  -6.47288548   2.36346336]	[ 3.15777665 -3.92532454  1.3331132   4.86727737]                	[6.94021931 6.23037208 5.27545651 6.94925674]
34 	168  	[ 2.41718249 12.36772902  2.31872534  1.21662099]	[ -2.61795267 -40.60679096  -6.47288548   2.36346336]	[ 3.21067654 -4.34956062  1.29994718  4.92189553]                	[6.94021931 6.23037208 5.63997636 6.94925674]
35 	168  	[ 2.53833391 12.1963225   2.32532265  1.17708821]	[ -2.61795267 -43.15239528  -6.47288548   2.39074467]	[ 2.97850253 -3.27281593  1.31768301  5.05847829]                	[8.24360617 6.2328823  5.63997636 6.94925674]
