0,1,2,3,4,5,6,7,8
0.9787167131900779,0.9737126849591724,0.9822544701397412,0.9779193766415112,0.9753546655178064,0.9717894040048115,0.9670307867228978,0.9643914513289921,0.9595390960574144
0.9752942413091653,0.975983723998069,0.9808210238814347,0.9775142140686505,0.9730432733893387,0.9698887333273881,0.9688335761427872,0.9634833641350262,0.9576761521399015
0.9770545557141297,0.9772286809980862,0.9802704527974121,0.9759404808282846,0.97414384484291,0.9705287553369991,0.9665308572351925,0.9631041586399073,0.9577167913317675
0.9771729797124856,0.9780011408030979,0.9814344279468052,0.9751481279730789,0.9731275573372834,0.970314806699752,0.9672966785728924,0.9626864030957216,0.9589393749833101
0.9790096610784523,0.975327876210212,0.9810728006064885,0.9762338459491722,0.9726691618561737,0.9693398930132382,0.966349904984235,0.9618087947368616,0.9590554706752294
0.9770854465663426,0.9756131447851651,0.9810743905603878,0.9755144342780105,0.9716463111340992,0.9683578178286545,0.9645614899694912,0.9617515973746771,0.9576910644769663
0.9764935746788972,0.97581595852971,0.9807034730911247,0.9755549736320964,0.9698129437863819,0.9679257355630391,0.9649391673505299,0.9614865884184832,0.957061588019132
0.9729532703757279,0.9772566363215438,0.9751232191920273,0.9739437729120246,0.9719668753445141,0.9673330888152115,0.9650403030216687,0.9606619700789446,0.9555810756981367
0.9741436220705502,0.9754186645150177,0.9787066660821431,0.9735665440559379,0.9713668517768376,0.9684755370020859,0.9630917094647876,0.9601048186421388,0.9553881227970118
0.9744931317865841,0.9761212922632686,0.9757129542529576,0.9728760704398148,0.9696910440921775,0.9652253173291676,0.9635086007416244,0.9574381470680232,0.9536782234907144
0.9750785581767552,0.9775654554367058,0.9759486652910702,0.9712463185191147,0.9682588264346116,0.9649297334253781,0.9616042464971537,0.9571839697659009,0.9515378035604949
0.9743327133357518,0.9774473495781414,0.9753654316067689,0.9719548404216758,0.9668982669711105,0.9641788065433494,0.9598944842815393,0.9551229804754252,0.9520854733884329
0.9779937699437133,0.9759428381919852,0.9760188162326805,0.9715640634298317,0.9661639124155037,0.96196798980236,0.9591758452355855,0.9544388458132738,0.950542683154344
0.97952619716525,0.9775407753884785,0.9737202264368527,0.9699176684021943,0.9643896818161003,0.9626693695783609,0.9574720196425909,0.9532096005976194,0.9489383108913892
0.9804437659680837,0.9777903594076626,0.9735868044197552,0.9697337187826627,0.9641285315155976,0.9616256833076471,0.9559028297662728,0.952029296010732,0.9484061039984221
0.9799991592764847,0.9772444203495972,0.9733230106532567,0.9703931227326386,0.9649524569511406,0.9594810321927064,0.9558410763740534,0.9514235772192472,0.9459115929901594
0.9760435506701461,0.975645647197961,0.9721837438642972,0.9694996826350682,0.9627478152513498,0.9584044933319086,0.9535946838557714,0.9494088575243944,0.9444895274937146
0.98056666329503,0.9741489946842187,0.9715471982955926,0.9673570126295081,0.9641291476786129,0.9606430262327188,0.9528263054788106,0.9485968589782708,0.9429625116288656
0.9788984350860112,0.9744203478097908,0.9706184379756444,0.9674931392073624,0.9629093810915941,0.9598472759127611,0.9541384845972056,0.9480473987758155,0.9427101083099837
0.9785679854452602,0.974410390108823,0.9700679726898662,0.9671445369720452,0.9642916262149803,0.9586779803037638,0.9529677093029016,0.9472514264285559,0.9430990494787687
0.9777640953660003,0.9736645333468907,0.9708559252321713,0.9688620917499058,0.9644790530204767,0.9588055260479444,0.9546543069183822,0.9484480254352087,0.9449202857911582
