gen	evals	std                                          	min                                              	avg                                              	max                                          
0  	168  	[0.23020521 0.2133284  0.03851427 1.59307626]	[-0.39832462 -0.38498757 -0.39736746 -1.66424363]	[ 0.01838916  0.08146641 -0.00122066  0.48173711]	[0.4342199  1.54207401 0.23579999 6.98358862]
1  	168  	[0.2116742  0.27255855 0.04490674 1.88543477]	[-0.39832462 -0.38498757 -0.39736746 -1.34795274]	[0.08385739 0.16892562 0.00342861 1.27128559]    	[0.4342199  1.54207401 0.23579999 6.98358862]
2  	168  	[0.19842771 0.35340874 0.05076067 2.07544993]	[-0.39408289 -0.79361141 -0.39736746 -1.74688066]	[0.10566644 0.2521041  0.00873812 2.3271166 ]    	[0.4342199  1.85457375 0.23603849 6.98371221]
3  	168  	[0.19667906 0.42692661 0.0485103  2.24765004]	[-0.70765321 -1.17479573 -0.14083699 -0.80227841]	[0.10648047 0.3495599  0.01915456 3.06535993]    	[0.4342199  1.94326904 0.23603849 7.07862264]
4  	168  	[0.16532578 0.58523549 0.08821721 2.07986756]	[-0.70765321 -3.63967974 -0.73024883  0.43497241]	[0.12155371 0.39869406 0.02718604 3.42015881]    	[0.54277938 1.94901923 0.41482358 7.27454647]
5  	168  	[0.16112146 0.58837118 0.09934681 2.02746443]	[-0.70765321 -3.63967974 -0.73024883  0.42935968]	[0.14090431 0.47263179 0.03642472 3.46882407]    	[0.54277938 1.94901923 0.41482358 7.33744288]
6  	168  	[0.15563407 0.62202864 0.10827164 1.97351381]	[-0.70765321 -3.63967974 -0.73024883  0.42935968]	[0.15178141 0.54173203 0.04471018 3.35564655]    	[0.54277938 2.17758865 0.41482358 7.37321158]
7  	168  	[0.16936967 0.76072748 0.16312271 2.03089507]	[-1.02900669 -3.63967974 -0.73024883  0.67925586]	[0.10813636 0.69380421 0.07362045 4.22019859]    	[0.54277938 4.81738544 1.36307372 7.48975726]
8  	168  	[0.18110443 0.95312761 0.21956357 2.02221856]	[-1.02900669 -3.63967974 -1.03566592  0.39789096]	[0.06919779 0.95973462 0.09792708 4.37457306]    	[0.85025639 4.81738544 1.36307372 7.48975726]
9  	168  	[0.19608868 1.02082137 0.23421952 2.04393313]	[-1.02900669 -3.63967974 -1.03566592  0.39789096]	[0.07426632 0.9086326  0.11843348 4.8153887 ]    	[0.85025639 4.81738544 1.36307372 7.49532271]
10 	168  	[0.22672367 1.17878317 0.32444633 1.51641118]	[-1.02900669 -3.58057458 -1.19764585  0.98812749]	[0.06459829 0.93117623 0.18292584 5.23866397]    	[0.85025639 4.81738544 1.67773336 7.49029057]
11 	168  	[0.27038141 1.40499698 0.41950535 1.67003467]	[-1.02900669 -3.58057458 -1.19764585  1.89301286]	[0.10635751 0.76148224 0.13229322 5.20231186]    	[0.85025639 4.81738544 1.67773336 7.49078541]
12 	168  	[0.33786882 1.80258095 0.58552353 1.80749742]	[-1.02900669 -3.58057458 -1.19764585  1.33314123]	[0.13928114 0.7135862  0.12453643 5.09050697]    	[0.85025639 5.24710761 1.67773336 7.4917575 ]
13 	168  	[0.39516021 2.28795774 0.70633072 1.85727586]	[-1.02900669 -6.35308685 -1.19764585  1.31425094]	[0.09163078 1.17855828 0.31010252 4.88136942]    	[0.99339703 5.24710761 1.67773336 7.4910716 ]
14 	168  	[0.34683311 2.18915346 0.68267073 1.91895005]	[-1.02900669 -6.35308685 -1.26986229  1.32711926]	[0.16712128 0.797032   0.21590895 5.05879686]    	[1.01478016 5.34236261 1.78233115 7.4910716 ]
15 	168  	[0.42232614 2.48047437 0.7632779  1.99689264]	[-1.43638442 -7.87928726 -1.26986229  1.41927916]	[0.24397306 0.59380781 0.13341888 4.65823581]    	[1.2722785  5.65765809 2.04824399 7.4910716 ]
16 	168  	[0.40558515 3.02758723 0.77419459 1.71577286]	[ -1.43638442 -15.37822302  -1.26986229   1.41927916]	[0.21446786 1.0161802  0.32495776 4.87563268]    	[1.27980317 5.65765809 2.04824399 7.49136476]
17 	168  	[0.50595497 3.57342055 0.81181537 1.86386692]	[ -1.43638442 -15.37822302  -2.17792824   1.15822212]	[0.25177717 0.62870095 0.20745262 4.61652851]    	[1.74607013 6.12144982 2.04824399 7.49118769]
18 	168  	[0.50137824 3.84260457 0.73988953 1.80591734]	[ -1.43638442 -20.28060559  -2.35117244   1.15822212]	[0.19645898 0.60529801 0.23587527 5.13446908]    	[1.78828072 6.12144982 2.05021617 7.49118769]
19 	168  	[0.55791545 3.071686   0.78363992 1.41565293]	[ -1.43638442 -14.23804278  -2.17792824   2.05047782]	[0.11624113 1.40734517 0.36959668 5.38110395]    	[1.78828072 6.12144982 2.05021617 7.49118786]
20 	168  	[0.59627505 3.31109784 0.84166589 1.48436146]	[ -1.43638442 -14.23804278  -2.17792824   1.53075362]	[0.16501191 1.37185286 0.37160293 5.23982747]    	[1.78828072 6.12144982 2.12215072 7.49189484]
21 	168  	[0.63969562 3.67401709 0.90618845 1.25441379]	[ -2.568651   -22.31233553  -3.34119939   2.05047782]	[0.08738825 1.65981986 0.4760712  5.69247557]    	[2.37909197 6.12144982 4.23090779 7.49189484]
22 	168  	[0.69251291 4.49397214 1.06342772 1.36154359]	[ -2.568651   -27.86751799  -4.71187191   2.05047782]	[0.13879126 1.38581665 0.41930678 5.72732074]    	[2.58692779 6.12144982 4.23090779 7.49301016]
23 	168  	[0.92475336 5.37573027 1.26368412 1.36407282]	[ -2.568651   -24.54608728  -4.71187191   2.62957301]	[0.19329503 0.87446605 0.36844347 5.50898787]    	[2.79883997 6.02244228 4.23090779 7.50407022]
24 	168  	[1.16191801 7.40749303 1.61817001 1.49913235]	[ -2.568651   -36.87877226  -4.71187191   2.58874446]	[ 0.42768259 -0.74083186  0.15902288  5.06817872]	[3.54480495 5.88361584 4.23090779 7.50407022]
25 	168  	[1.23469698 8.48575024 1.78623706 1.48910456]	[ -2.568651   -36.87877226  -4.71187191   2.6479929 ]	[ 0.29156113 -0.71666582  0.28122069  5.34656984]	[3.54480495 6.08579447 4.23090779 7.50685312]
26 	168  	[1.38315178 8.90734007 1.82826447 1.35692547]	[ -2.568651   -36.87877226  -4.71187191   2.94931367]	[ 0.28924567 -0.4999867   0.45296665  5.37235342]	[3.63711106 6.08579447 4.23090779 7.50726445]
27 	168  	[1.5626773  8.81696685 1.94984926 1.33015686]	[ -2.98694962 -36.87877226  -4.42390284   2.94931367]	[ 0.12907273 -0.35011002  0.65700849  5.26390014]	[4.1577044  6.22831365 4.23090779 7.50697818]
28 	168  	[1.54495629 8.83719673 1.969382   1.38749907]	[ -3.3070217  -36.87877226  -4.42390284   2.94931367]	[ 0.43699791 -1.76692616  0.32170634  5.04138414]	[4.1577044  6.22831365 5.50268737 7.50697818]
29 	168  	[1.2894183  4.99963803 1.5351741  1.22775713]	[ -3.3070217  -36.87877226  -4.42390284   2.94931367]	[0.01535174 1.50847119 0.94161257 5.54246106]    	[4.1577044  6.22831365 5.50268737 7.50697818]
30 	168  	[1.34317717 4.7573193  1.52985911 1.20384255]	[ -3.3070217  -36.87877226  -4.42390284   2.94931367]	[-0.02265339  1.83247824  0.98162949  5.5263885 ]	[4.1577044  6.22831365 5.50268737 7.50699158]
31 	168  	[1.3436819  5.08589509 1.61940255 1.17958191]	[ -3.3070217  -36.87877226  -4.42390284   2.94931367]	[0.10808572 1.15335825 1.02521393 5.63076612]    	[4.1577044  6.22831365 5.50268737 7.50699158]
32 	168  	[1.37437969 5.25011255 1.75631194 1.19521357]	[ -3.3070217  -36.87877226  -4.42390284   2.94931367]	[0.28900802 0.69411495 0.92541785 5.53655551]    	[4.1577044  6.22831365 5.50268737 7.48201065]
33 	168  	[1.64696048 8.56343065 2.41562586 1.30825956]	[ -6.62994345 -85.34394534 -18.13784166   2.94931367]	[ 0.23814684 -0.42241939  0.85253181  5.51934694]	[4.1577044  6.17263808 5.50268737 7.49408458]
34 	168  	[1.97766537 6.19630267 2.38486559 1.25830215]	[ -6.62994345 -36.87877226 -14.79411605   2.94931367]	[ 0.33680824 -0.78226686  0.71162881  5.55555311]	[6.97801122 6.17787917 6.77003764 7.48866255]
35 	168  	[1.90801569 8.44723625 2.46166755 1.00023619]	[ -6.62994345 -58.59163405 -14.79411605   3.08997739]	[ 0.01300305 -0.33334841  1.06032764  5.92487182]	[6.97801122 6.17787917 6.77003764 7.49265183]
36 	168  	[1.96733793 8.34682768 2.68666893 1.0054161 ]	[ -6.18946653 -58.59163405 -14.79411605   2.47298334]	[ 0.25949684 -0.85604461  0.84851185  6.00801363]	[6.97801122 6.18312754 7.00216786 7.48862715]
37 	168  	[2.20736226 6.90858083 2.56263372 1.00530117]	[ -6.49681952 -31.67619984 -14.79411605   2.47298334]	[ 0.25651347 -0.55980852  1.09184877  5.9786379 ]	[6.97801122 6.17491831 6.85866381 7.48241863]
38 	168  	[ 2.53024317 10.71413853  2.96443378  1.02640935]	[ -6.49681952 -86.73939235 -15.15786703   2.47298334]	[ 0.42085606 -2.19468828  0.77858672  5.99146465]	[7.59195355 6.1393603  6.85866381 7.47850241]
39 	168  	[ 3.08106704 13.56984865  3.55802712  0.95441453]	[ -6.5011336  -99.95078068 -17.90652128   2.47298334]	[ 0.35975875 -4.30058057  0.82332029  6.03109669]	[8.32861757 6.20475133 6.95999506 7.47850241]
40 	168  	[ 3.1272719  14.27285312  3.65333973  0.94641455]	[ -6.5011336  -99.95078068 -17.90652128   2.47298334]	[ 0.64500909 -5.16212722  0.68236646  6.01868667]	[8.32861757 6.1393603  7.08962294 7.47850241]
41 	168  	[ 3.15963245 15.34158585  3.86459382  0.96086121]	[ -6.20501398 -99.95078068 -17.90652128   2.59442192]	[ 0.88190209 -6.51582522  0.54597648  6.01422179]	[8.32861757 6.1393603  7.08962294 7.47850241]
42 	168  	[ 3.32704388 18.78213763  4.4020405   0.98298529]	[ -6.20501398 -99.95078068 -17.90652128   2.59442192]	[ 1.46284653 -9.21329423 -0.14826022  5.97799111]	[8.75193968 6.22094202 7.08962294 7.23321872]
43 	168  	[ 3.42306154 20.44200635  4.79280886  0.97813796]	[ -6.20501398 -99.95078068 -17.90652128   2.59442192]	[ 0.96187255 -9.06726974  0.49069659  5.97032605]	[8.75193968 6.22094202 7.16128742 7.23321872]
44 	168  	[ 3.43305266 21.38146868  4.85522144  0.96582029]	[  -6.20501398 -124.73951596  -17.90652128    2.59442192]	[ 0.98700007 -9.74376263  0.46843528  5.98884734]	[8.75193968 6.22094202 7.50478043 7.23321872]
45 	168  	[ 3.58887988 23.52018607  5.1566361   0.93630805]	[  -6.20501398 -124.73951596  -17.90652128    2.59442192]	[  0.70282086 -10.2038124    0.80488346   6.03325224]	[8.75193968 6.22094202 7.16128742 7.23321872]
46 	168  	[ 3.47668047 21.44226391  4.91446123  0.97482453]	[  -6.20501398 -104.43085636  -17.90652128    2.25852002]	[ 1.21529569 -9.31846153  0.3561717   5.97591332]    	[8.75193968 6.20510827 7.16128742 7.28849267]
47 	168  	[ 3.59034933 21.36619713  4.92930379  1.04585109]	[  -6.20510687 -104.43085636  -17.90652128    2.25852002]	[  1.45172211 -10.38727014  -0.03740966   5.96829602]	[8.75193968 6.2270845  7.27581192 7.48723561]
48 	168  	[ 3.70302364 21.03120048  4.66675938  1.01530297]	[  -6.20510687 -104.43085636  -16.50380742    2.24127869]	[  1.79205111 -11.32631605  -0.24975118   5.96448651]	[8.75193968 6.2270845  7.16128742 7.48734405]
49 	168  	[ 3.85612712 21.94336947  4.8952929   1.11237151]	[  -6.20510687 -104.43085636  -16.50380742    1.28166782]	[  1.90921287 -12.97215036  -0.30660189   5.90130101]	[8.75193968 6.2270845  7.16128742 7.48734405]
50 	168  	[ 3.6934568  19.18339713  4.46811663  1.26465864]	[ -6.15805105 -78.42699624 -15.40487183   1.28166782]    	[ 1.52976859 -8.85232761  0.18425158  5.82416477]    	[8.75193968 6.22304113 7.16128742 7.48734405]
51 	168  	[ 3.79018418 19.86698007  4.80929235  1.30992945]	[ -6.92255961 -78.42699624 -15.40487183   1.28166782]    	[  1.76934877 -10.41302353  -0.10781699   5.76852836]	[8.75193968 6.21324376 9.66857619 7.48752583]
52 	168  	[ 4.0443243  20.07902122  5.23597872  1.35789638]	[ -6.92255961 -78.42699624 -15.40487183   1.28166782]    	[  2.03979289 -11.11529518  -0.49008594   5.68829009]	[8.75193968 6.21324376 9.66857619 7.48753049]
53 	168  	[ 4.0551442  20.21522164  5.48075867  1.2935993 ]	[ -6.92255961 -92.41774847 -15.40487183   1.28166782]    	[  2.30012275 -11.49700426  -0.95996875   5.74996252]	[8.75193968 6.24339885 9.66857619 7.48753049]
54 	168  	[ 4.09198136 19.83769967  5.61310269  1.32490588]	[ -6.92255961 -92.41774847 -15.40487183   1.28166782]    	[  2.32963858 -10.72875629  -0.98819215   5.74468158]	[8.75193968 6.24339885 9.66857619 7.48753049]
55 	168  	[ 4.18504183 19.85578477  5.60981157  1.33150264]	[ -6.92255961 -92.41774847 -15.40487183   1.28166782]    	[  2.34059442 -10.9935828   -0.89705467   5.74214627]	[8.75193968 6.24227715 9.66857619 7.48753049]
56 	168  	[ 4.08414704 19.04321914  5.64744569  1.27486496]	[ -6.92255961 -92.41774847 -15.40487183   1.28166782]    	[  2.23113232 -10.40381122  -0.78516023   5.77332791]	[8.6102126  6.24227715 9.66857619 7.23623523]
57 	168  	[ 4.05610096 18.96616069  5.47594625  1.10363099]	[ -6.77783162 -92.41774847 -15.40487183   1.3146973 ]    	[  2.41790154 -10.79017264  -0.65717372   5.77421597]	[8.6102126  6.24227715 9.47099562 7.23623523]
58 	168  	[ 3.74796838 19.85513556  5.36237634  1.04202775]	[ -6.36273311 -92.41774847 -15.43476126   1.3146973 ]    	[  2.85176394 -10.65760613  -1.39294418   5.88159631]	[8.6102126  6.24227715 9.01736193 7.23623523]
59 	168  	[ 3.79810343 14.65532174  5.26124685  1.047628  ]	[ -7.49364811 -54.41508107 -15.43476126   1.3146973 ]    	[ 2.22077494 -7.41631566 -0.57409249  5.90623023]    	[ 9.28435934  6.24227715 10.21932552  7.29458323]
60 	168  	[ 4.05751144 17.09530369  5.42886942  1.17665056]	[  -7.49364811 -100.16688967  -15.47305171    1.3146973 ]	[ 2.27386402 -9.69281107 -0.58344885  5.75727762]    	[ 9.69507405  6.24227715 10.21932552  7.29458323]
61 	168  	[ 4.0290168  17.48461248  5.51948704  1.15353376]	[  -7.49364811 -112.01560448  -15.40487183    1.29430346]	[ 2.10356473 -8.5911095  -0.40910383  5.72033936]    	[ 9.69507405  6.24406365 10.21932552  7.21382393]
62 	168  	[ 4.22523267 16.14960737  5.67011739  1.20089481]	[  -6.9185332  -100.16688967  -15.40487183    1.3146973 ]	[ 2.47737756 -9.58930784 -0.53085241  5.6945191 ]    	[9.69507405 6.24227715 9.67072042 7.21382393]    
63 	168  	[ 4.00273744 16.57216388  5.29623441  1.2060223 ]	[  -6.9185332  -100.16688967  -15.40487183    1.3146973 ]	[ 2.95027061 -9.215855   -0.95306277  5.70207918]    	[9.69507405 6.24227715 9.67072042 7.21382393]    
64 	168  	[ 4.08893513 17.25390039  5.3640256   1.27711549]	[  -6.37262116 -100.16688967  -15.40487183    1.3146973 ]	[ 2.98087837 -9.47995818 -0.79280287  5.59055567]    	[9.69507405 6.24227715 9.01736193 7.21382393]    
65 	168  	[ 4.17764611 17.26846941  5.32371113  1.27438456]	[  -8.74769147 -100.16688967  -15.40487183    1.28624304]	[ 2.81960644 -9.99228881 -0.51752363  5.65290667]    	[9.69507405 6.24227715 9.7478351  7.221     ]    
66 	168  	[ 4.20911976 18.96605574  5.31312217  1.24440656]	[  -8.74769147 -100.16688967  -15.40487183    1.30310303]	[  2.82512386 -10.9869295   -0.56400676   5.67521324]	[9.69507405 6.24227715 9.7478351  7.221     ]    
67 	168  	[ 4.14649861 19.01895367  5.29090191  1.17378831]	[  -8.74769147 -100.16688967  -15.40487183    1.30310303]	[  2.9255617  -10.82659441  -0.67966716   5.70496121]	[9.87856046 6.24227715 9.7478351  7.221     ]    
68 	168  	[ 4.16983682 18.91781052  5.23743686  1.15949278]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[  2.79142529 -10.93324086  -0.46885527   5.71194478]	[9.87856046 6.24227715 9.7478351  7.20300134]    
69 	168  	[ 4.08540936 18.70607232  5.39681342  1.14584871]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[  2.80804526 -10.49185506  -0.5757888    5.70508367]	[9.87856046 6.24227715 9.7478351  7.20640529]    
70 	168  	[ 4.23516409 19.1556272   5.53701404  1.09792462]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[  2.70000269 -10.47515452  -0.47170066   5.75966685]	[10.0398456   6.24227715  9.7478351   7.20300134]
71 	168  	[ 4.10062855 19.69065976  5.77723766  1.03016269]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[  3.01077567 -11.19713592  -0.9056206    5.79799452]	[10.0398456   6.24227715  9.7478351   7.20300134]
72 	168  	[ 4.16368618 18.73695075  5.72691072  1.10911962]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[  3.00825998 -10.44858816  -0.92587637   5.76330682]	[10.0398456   6.24227715  9.7478351   7.2328241 ]
73 	168  	[ 4.15416172 18.34839663  5.59010479  1.1605479 ]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[ 2.92849963 -9.71821581 -0.66960892  5.71796303]    	[10.0398456   6.24227715  9.7478351   7.2328241 ]
74 	168  	[ 4.13350586 18.70684929  5.83458387  1.11334918]	[  -8.74769147 -100.16688967  -15.40487183    1.3146973 ]	[  2.92213481 -10.50593183  -0.89134375   5.75284624]	[10.0398456   6.24227715  9.7478351   7.20364571]
75 	168  	[ 4.10460459 22.3648903   5.73124208  1.22393219]	[  -6.37262116 -127.81600898  -15.40487183    1.19922708]	[  3.0273402  -11.25314693  -0.99562538   5.69870371]	[10.0398456   6.24227715  8.99011777  7.20799977]
76 	168  	[ 4.08485395 23.38103089  5.94518928  1.22167864]	[  -6.37262116 -127.81600898  -15.40487183    1.19922708]	[  3.38220664 -12.89803446  -1.43612552   5.65876937]	[10.0398456   6.22460066  8.99011777  7.20364571]
77 	168  	[ 3.9321361  23.68320697  5.69903281  1.22918052]	[  -6.37262116 -127.81600898  -15.40487183    1.19922708]	[  3.14624357 -12.676977    -1.08245177   5.65023359]	[10.0398456   6.22460066  8.99011777  7.20300134]
78 	168  	[ 4.09014658 25.21921598  5.87837413  1.24159896]	[  -6.37262116 -127.81600898  -15.52543255    1.19922708]	[  3.0975081  -13.85969147  -0.91669307   5.63353422]	[10.0398456   6.22460066  8.99011777  7.20300134]
79 	168  	[ 4.11752394 27.64240229  6.05078363  1.22827201]	[  -6.37262116 -127.81600898  -15.52543255    1.19922708]	[  3.38022012 -15.69506101  -1.25448747   5.61755115]	[10.0398456   6.22460066  8.99011777  7.20300134]
80 	168  	[ 4.07361379 26.17580507  5.85456205  1.18668089]	[  -6.45068226 -127.81600898  -15.40487183    1.19922708]	[  3.13285368 -13.07455112  -0.61533818   5.60264396]	[10.0398456   6.22460066  9.01595558  7.20300134]
81 	168  	[ 4.05823772 25.24278496  5.79503538  1.20700446]	[  -7.29929119 -127.81600898  -15.40487183    1.19922708]	[  3.0531212  -13.89201465  -0.6086093    5.59322168]	[10.0398456   6.22460066  9.01595558  7.20300134]
82 	168  	[ 4.17779321 26.09204954  5.82432178  1.22757085]	[  -7.29929119 -149.46780577  -15.40487183    1.20096386]	[  2.91446675 -14.29868271  -0.37901253   5.58338166]	[10.0398456   6.21882367  9.01595558  7.20300134]
83 	168  	[ 4.21480527 28.5436237   5.86558354  1.21758143]	[  -7.29929119 -127.81600898  -15.40487183    1.20096386]	[  2.96468585 -16.25131662  -0.43128846   5.57940447]	[10.0398456   6.21882367  9.01595558  7.20300134]
84 	168  	[ 4.1895752  27.44207351  5.61761968  1.17722128]	[  -7.29929119 -127.81600898  -16.67728121    1.20096386]	[  2.95165872 -15.81807467  -0.20015747   5.61468264]	[10.51450746  6.21882367  9.04506272  7.20300134]
85 	168  	[ 4.19647273 28.70696609  5.99491115  1.22346636]	[  -7.29929119 -118.65932493  -16.67728121    1.20096386]	[  3.09399121 -15.91828815  -0.2692996    5.55859854]	[10.51450746  6.21882367  9.04506272  7.20300134]
86 	168  	[ 4.28339925 28.27173357  6.32835273  1.23385509]	[  -7.29929119 -118.65932493  -21.06195576    1.37198462]	[  3.44006062 -16.73994846  -0.86030484   5.60013378]	[10.84505235  6.17233827  9.04506272  7.20300134]
87 	168  	[ 4.5070516  29.70033107  6.59241252  1.06543881]	[  -7.29929119 -118.65932493  -24.1612229     1.76050539]	[  3.17800515 -18.81877855  -1.12359542   5.79907703]	[11.7114311   6.17233827  9.04506272  7.20300134]
88 	168  	[ 4.49360275 27.51090266  6.6451821   1.0439304 ]	[  -7.29929119 -147.93411216  -24.1612229     2.96587939]	[  2.88787723 -15.87560101  -0.78819477   5.84233219]	[11.7114311   6.17233827  9.04506272  7.20300134]
89 	168  	[ 4.65794691 25.88605013  6.56049242  1.05048303]	[  -7.29929119 -147.93411216  -24.1612229     2.96587939]	[  2.85007984 -15.27128322  -0.68755597   5.82223188]	[11.7114311   6.17960049  9.04506272  7.21879824]
90 	168  	[ 4.62573648 24.56045676  6.44941864  1.02253659]	[  -7.29929119 -147.93411216  -24.1612229     2.96587939]	[  2.84166454 -14.47131612  -0.42558085   5.82800113]	[11.7114311   6.18420871  9.04506272  7.22370889]
91 	168  	[ 4.56440609 23.73281924  6.46500777  1.03041626]	[  -7.29929119 -147.93411216  -24.1612229     2.96587939]	[  2.90270949 -15.02453303  -0.52270781   5.8429341 ]	[11.7114311   6.1786726   9.04506272  7.22370889]
92 	168  	[ 4.5315464  24.30875319  6.34602775  1.01962829]	[  -6.4725058  -147.93411216  -24.1612229     3.00307192]	[  2.76070621 -15.76080269  -0.28762105   5.86034264]	[11.7114311   6.21588241  9.04506272  7.22370889]
93 	168  	[ 4.55188222 23.92380964  6.41639544  1.0458238 ]	[  -6.45130707 -147.93411216  -24.1612229     3.00307192]	[  2.73577214 -15.25582127  -0.33487631   5.85042541]	[11.7114311   6.18728708  9.04506272  7.22370889]
94 	168  	[ 4.53290311 23.68973105  6.06031469  1.01930708]	[  -6.45130707 -147.93411216  -24.1612229     3.0320918 ]	[  2.80595716 -14.79485742  -0.44435581   5.9051923 ]	[11.7114311   6.18728708  9.04506272  7.22370889]
95 	168  	[ 4.59945569 24.42173854  6.2381679   0.99960026]	[  -6.45130707 -147.93411216  -24.1612229     3.0320918 ]	[  2.70747042 -14.65873746  -0.45687889   5.94432   ]	[11.7114311   6.1786726   9.04506272  7.22381188]
96 	168  	[ 4.5551673  26.88779846  6.33431189  1.03078859]	[  -6.53256404 -147.93411216  -24.1612229     3.10456014]	[  2.94225731 -16.12433977  -0.80234321   5.93594549]	[11.7114311   6.19991766  9.04506272  7.22381188]
97 	168  	[ 4.77818844 29.40704511  6.76374923  1.02151068]	[  -6.53256404 -147.93411216  -24.66000154    3.10456014]	[  2.94451034 -17.06711631  -0.90785489   5.92954292]	[11.7114311   6.1786726   8.97024549  7.22381188]
98 	168  	[ 4.74569763 29.48059328  6.70992663  1.05851486]	[  -6.53256404 -147.93411216  -24.66000154    3.01956785]	[  2.91462306 -17.04238     -0.97541778   5.92857151]	[11.7114311   6.1786726   8.97024549  7.22381188]
99 	168  	[ 4.65663543 28.55445046  6.65028834  1.05994083]	[  -6.53256404 -147.93411216  -24.66000154    3.01956785]	[  3.00593915 -16.50476957  -1.18751679   5.96473822]	[11.7114311   6.1786726   8.97024549  7.22381188]
100	168  	[ 4.78718521 37.71343715  6.84506685  1.04534296]	[  -6.53256404 -189.40843524  -24.66000154    2.04604709]	[  3.17919447 -20.77337799  -1.40668864   5.94185212]	[11.7114311   6.1786726   8.83145111  7.2235881 ]
101	168  	[ 4.6197677  36.88721331  6.68261339  1.02051715]	[  -6.63524843 -189.40843524  -24.66000154    2.04604709]	[  3.299996   -20.93814578  -1.513921     5.95280315]	[11.7114311  6.1786726  8.6058325  7.2235881]    
102	168  	[ 4.62265602 36.3907086   6.75743139  1.04781548]	[  -6.45068226 -189.40843524  -24.66000154    2.04604709]	[  3.18384941 -20.23660746  -1.5293255    5.98354821]	[11.7114311   6.1786726   8.58643261  7.2235881 ]
103	168  	[ 4.6383563  36.29612799  7.01109717  0.9651313 ]	[  -6.45068226 -189.40843524  -24.66000154    2.04604709]	[  3.15521829 -18.90352645  -1.50307619   5.96442145]	[11.7114311   6.1786726   8.58643261  7.30073992]
104	168  	[ 4.6860189  33.93308922  7.03660537  0.90497923]	[  -6.45068226 -189.40843524  -24.66000154    2.98200557]	[  3.25304029 -18.6796439   -1.71442612   5.99933943]	[11.7114311   6.17250648  8.58643261  7.30073992]
105	168  	[ 4.40525534 33.65033029  6.87171981  0.95643531]	[  -6.45068226 -189.40843524  -24.66000154    2.98200557]	[  3.53575812 -17.13859133  -2.06122819   5.98998468]	[11.7114311   6.18071913  8.58643261  7.30073992]
106	168  	[ 4.54645447 36.53491164  6.98446957  0.896253  ]	[  -6.45068226 -195.80352743  -24.66000154    2.98200557]	[  3.384272   -19.50603217  -2.09676891   6.07247743]	[11.77422122  6.18071913  8.58643261  7.32928323]
