0,1,2,3,4,5,6,7,8
0.955441595613958,0.9574931830167785,0.9580001473426834,0.9580303058028237,0.9584640339016931,0.9557337254285828,0.9539371162652984,0.9496496066451089,0.9446662604808823
0.9569579407572761,0.9575951769948021,0.9604999065399186,0.9583347961306588,0.9563418060541169,0.9564923301339164,0.9521430447697655,0.9487659737467782,0.9452786415815368
0.95751414448023,0.9576665908098236,0.9577234670519844,0.9573675543069855,0.9562757715582862,0.9545337036252038,0.9520010009408012,0.9489691004157081,0.9439535051584259
0.9582609981298462,0.9601549342274681,0.9585634514689462,0.9586167857050911,0.956414638459684,0.9531799525022523,0.9498821735382096,0.9454957306385056,0.9420772433280961
0.9604740947484985,0.9605637118220345,0.961336979269983,0.958683298528196,0.9577705770730988,0.9554687723517433,0.9544573023915306,0.951708491146566,0.9483196705579773
0.9589481696486488,0.9617289662361161,0.9606041356921211,0.9606330111622826,0.9597601786255852,0.9582165941596047,0.9564381197094932,0.955241902172567,0.9548106670379655
0.7818755298852934,0.9659879788756387,0.9661703065037743,0.9658888831734672,0.9655097827315346,0.9656284168362633,0.9646405875682846,0.9622333124279991,0.9597083076834695
0.9664182513952271,0.9672063708305374,0.9658562824130074,0.9621902540326134,0.9608365356922166,0.9626081779599206,0.9622313946485535,0.9591583922505394,0.9512313216924684
0.687969455122949,0.9634973883628861,0.9655139595270174,0.9649261116981522,0.9642561942338959,0.962801361083986,0.96015558242798,0.9572989806532876,0.9543297424912468
0.6517985343933119,0.9608311966061608,0.9650831013917939,0.9656705021858231,0.964839535951616,0.9632892653346077,0.9603626802563683,0.9587499126791971,0.9571691185235993
0.9577680662274376,0.9601031184196488,0.9643843665719048,0.9635938420891778,0.9634652286767975,0.9622126311063781,0.961687976121904,0.9584129408001915,0.9575112998485581
0.9608337864279762,0.9612140804529207,0.9631089881062523,0.9647557407617585,0.9650754600763336,0.9644895911216751,0.9628969445824639,0.9603291720151916,0.9581362366676346
0.6542379379272475,0.9656058534979836,0.9679756894707695,0.9683561503887191,0.9680706754326835,0.9671628147363678,0.9652707725763338,0.9639275208115594,0.9613045290112511
0.6704262465238584,0.9684598296880738,0.9701133653521554,0.9703310966491715,0.9687412247061745,0.9672036081552521,0.964711911976339,0.962343360483648,0.9596585780382172
0.6743027627468123,0.970098857581617,0.9714813962578789,0.9716273784637467,0.9704613551497474,0.96799516528845,0.9668728366494195,0.9639063447713867,0.9610534891486183
0.6676620662212386,0.6810046702623381,0.9664810091257111,0.968228897452356,0.9685783088207262,0.9676793485879914,0.965177513659002,0.9644701585173623,0.9628583818674104
0.6238046586513533,0.6359420984983458,0.9668845936656014,0.9731144919991509,0.9770275905728356,0.9798125758767143,0.9761454865336434,0.9686280921101587,0.9699191734194771
0.6498208791017547,0.6581679701805129,0.9633866950869576,0.9646887749433533,0.9649697646498696,0.9656314030289666,0.9639331310987488,0.9632249847054497,0.962538698315622
0.6481115341186536,0.6578929036855711,0.9602732419967667,0.9615514189004915,0.9615646839141861,0.9612167924642578,0.9602220386266724,0.95846050232649,0.9562085911631599
0.649555200338365,0.6554268032312407,0.6693265527486816,0.9588566541671768,0.957179987430574,0.9569794416427627,0.9542088553309456,0.9551202595233933,0.953468711674215
0.6500046372413649,0.6541637927293792,0.9492131114006058,0.9499037578701989,0.9492031946778313,0.9489046603441255,0.9458346232771889,0.9441643476486222,0.9411724850535409
