0,1,2,3,4,5,6,7,8
0.44938564514708296,0.4476980128096589,0.4193947477037246,0.06989736384213395,0.06531107654642869,0.06158939148354858,0.0581660670602746,0.05531132600311366,0.05296443320917064
0.44965930857209985,0.44510518102618407,0.07552546140614987,0.06937844465705495,0.06540348136594502,0.06152833322956103,0.05853888679640332,0.0552987229143975,0.05261522616515052
0.4500233873210702,0.4448582071112506,0.07413891015185033,0.06919357481062018,0.06456034520288283,0.060978293631637974,0.05815170212657534,0.055169861513254446,0.05276247805587431
0.45769443313128705,0.43642683972392987,0.07362404386420424,0.06850757993137273,0.06447297507489062,0.0611845899218345,0.05797418449734589,0.05532037131557082,0.053471619422712176
0.45835105016261135,0.4325048175764781,0.07407138908671322,0.06851010548559557,0.06486711129495727,0.06087416725600402,0.0577760122748055,0.05554498442960892,0.053851608745648046
0.45295665344393754,0.44975476555889476,0.07276895337057153,0.0680011167684378,0.06409081872227083,0.06050199066592985,0.05789097003532618,0.055841304101827215,0.054949691760804144
0.2761064786086594,0.07577057504331641,0.07105367113280284,0.06667175466666418,0.06315410250614496,0.059856362395775915,0.058221109161101216,0.05687962234612326,0.055990451685379826
0.08215378017975007,0.07455133925137447,0.06976593777399695,0.06653071793484998,0.06307624223284884,0.06022810540308241,0.05890096518823624,0.05811037667417912,0.05733856560757187
0.4676686581882366,0.07386141845293111,0.06939104871457394,0.06629348924445361,0.0635174976558276,0.061375544203687515,0.060068605744028176,0.05940015820274472,0.05861219039611746
0.07770077879802546,0.07182342002269469,0.06871858596748766,0.06620527837906796,0.06370600163127829,0.0621554571152288,0.06090840682052287,0.0605805107554323,0.06082540506363471
0.07454860169285667,0.07124200387999431,0.06890823968384474,0.06698046917525519,0.06455820533508316,0.06245563058940406,0.06177581196317239,0.06172083870390305,0.061930556400478474
0.07298820566223105,0.07033895592746253,0.06895010311806953,0.06749041502405848,0.06451731872659715,0.06324008811936273,0.06267698814324758,0.06277428563881171,0.062189529655088026
0.07318039882962436,0.07103524142214068,0.06956422004659601,0.0677152478928028,0.06588563532298482,0.06494049030786964,0.06425460515230041,0.06350762975957046,0.06370392802322357
0.07529980643723166,0.07247236860346762,0.06946476201985634,0.0676973109294252,0.06631033019755313,0.06526342701492178,0.06594975038356421,0.06497018769798409,0.06554072933216445
0.07551448907086193,0.07354984169358508,0.07173517130262301,0.06991768563759991,0.06866753249573582,0.06782875125605878,0.06746501831200802,0.0670455182749083,0.06954592275727929
0.07624532028644652,0.0747604718751499,0.07427377864063116,0.07190642635279328,0.07079392825922635,0.07000395256395864,0.07004501344539543,0.07022761893143625,0.07369832372851472
0.07800917086641401,0.07609047178342739,0.07450498835972698,0.0735942780473351,0.0738973631555816,0.07369847936946074,0.07399924834616489,0.07562065370577166,0.0795982322671301
0.07945061195133073,0.07780432321665215,0.07710617200404811,0.07629466878011304,0.07680328144622704,0.0782082904281784,0.07987395363514183,0.08101509650462246,0.08461477729865097
0.08057131881671463,0.08048691615827643,0.07995775316406754,0.0807063401424669,0.08120116808691392,0.07970108086859824,0.08189291745638329,0.0855680919906759,0.08907446187853957
0.08336552607444771,0.08479665032394862,0.08540328374948097,0.0862753532440791,0.0859896982097096,0.08478781125694788,0.0854557880793918,0.08830804696822354,0.09124579615028007
0.08527662357764165,0.0862283551796398,0.08706497262449271,0.08791321621327765,0.08758819680755958,0.08728863422624396,0.08844530550921881,0.09104739123086181,0.09485082644620145
