gen	evals	std                                          	min                                              	avg                                              	max                                          
0  	168  	[0.42813256 0.63092179 0.04422301 0.83657655]	[-0.76772277 -3.47108279 -0.25511581 -0.05698005]	[ 0.00993382  0.11457151 -0.00565927  1.26734291]	[0.69171411 2.8122799  0.26426573 5.23439942]
1  	168  	[0.42000802 0.72104636 0.05019695 0.9137376 ]	[-0.76772277 -2.21234572 -0.52467041  0.31213194]	[1.77717929e-01 2.54175397e-01 1.41134484e-03 1.65100763e+00]	[0.78291445 2.8122799  0.26426573 5.80055745]
2  	168  	[0.37734295 0.81019626 0.05973775 1.03937136]	[-0.76772277 -2.21234572 -0.52467041  0.53644725]	[0.25130389 0.40988811 0.0066444  2.08931464]                	[0.78291445 2.8122799  0.29564869 5.80055745]
3  	168  	[0.34558901 0.89514972 0.05706169 1.35615433]	[-0.83200285 -0.67977844 -0.18035933  0.6329757 ]	[0.20969796 0.66337949 0.01590192 2.59519416]                	[0.78291445 2.8122799  0.35256408 6.76783202]
4  	168  	[0.39425461 1.39344051 0.17990809 1.57301855]	[ -0.84602178 -12.54024124  -2.13583475   0.98578504]	[0.16005098 0.77989774 0.00710045 3.07128736]                	[1.9511074  2.8122799  0.35256408 6.76820421]
5  	168  	[0.43419874 1.40388145 0.19069101 1.74221305]	[ -0.84602178 -12.54024124  -2.13583475   0.70018917]	[0.18287531 0.7350754  0.0163131  3.26932971]                	[1.9511074  4.12906398 0.42474283 6.78154609]
6  	168  	[0.43073504 1.62362577 0.22637404 1.69310785]	[ -0.84536961 -12.54024124  -2.13583475   0.70018917]	[0.28869538 0.51665344 0.00394885 3.1157264 ]                	[2.14172904 4.12906398 0.42474283 6.79651696]
7  	168  	[0.41171388 1.83104624 0.29134311 1.86389062]	[ -0.8501223  -12.54024124  -2.13583475   0.70018917]	[ 0.25241023  0.70314348 -0.01535414  3.91638906]            	[2.14172904 4.12906398 0.42474283 6.94765157]
8  	168  	[0.38908808 2.13751916 0.35964544 1.77629306]	[ -0.06145673 -12.54024124  -2.13583475   1.2073518 ]	[ 3.19312863e-01  5.24570230e-01 -7.90255535e-05  3.62636710e+00]	[2.14172904 4.12906398 0.58185449 6.95253922]
9  	168  	[0.45974006 2.80899197 0.4783142  1.64884495]	[ -0.05229215 -12.17237429  -2.09750349   0.39990913]	[ 0.33003543  0.24675355 -0.05052366  3.6658643 ]                	[2.80679989 4.12906398 0.58185449 6.95253922]
10 	168  	[0.53004677 2.70667832 0.41490546 1.87247545]	[ -0.7739763  -12.17237429  -2.07521269   0.39990913]	[ 0.35204688 -0.22811829 -0.08598632  4.41497323]                	[2.80679989 5.64835785 0.77365554 6.95129601]
11 	168  	[0.61406943 2.94878449 0.59838149 1.79051615]	[ -0.7739763  -16.36868835  -4.31378642   0.39990913]	[ 0.3766707  -0.16519068 -0.06502441  4.06450879]                	[3.30567777 5.64835785 0.77365554 6.95129601]
12 	168  	[0.67484804 3.58244406 0.67088605 1.81812734]	[ -0.7739763  -16.36868835  -4.31378642   0.39990913]	[ 0.42115299 -0.2265942  -0.0886138   3.84488469]                	[3.30567777 5.64835785 0.77365554 6.95991454]
13 	168  	[0.77820293 4.38310226 0.81542572 1.67791172]	[ -0.7739763  -16.36868835  -4.31378642   1.00003918]	[ 0.64925728 -1.23014584 -0.31071725  3.60485713]                	[3.30567777 5.64835785 1.08487143 6.95991454]
14 	168  	[0.84562279 5.01396597 0.90541768 1.51461316]	[ -1.04027736 -16.36868835  -4.31378642   1.05100327]	[ 0.72397595 -1.878142   -0.42633749  3.70559704]                	[3.30567777 5.64835785 2.80208143 6.95991454]
15 	168  	[0.87672744 5.23960393 1.09686043 1.52670879]	[ -1.04027736 -16.36868835  -4.31378642   1.05100327]	[ 0.73231284 -1.47979428 -0.39690988  3.66198138]                	[3.30567777 5.64835785 2.80208143 6.95909971]
16 	168  	[1.02367938 5.57726166 1.40241898 1.57040721]	[ -2.18063655 -20.51445297  -4.66612423   1.05100327]	[ 0.90050497 -1.66827505 -0.60047846  3.62614009]                	[4.72903117 5.64835785 3.08082821 6.96112545]
17 	168  	[1.18876765 6.45671502 1.66294633 1.71049814]	[ -2.18063655 -29.80976543  -5.06214395   1.01409824]	[ 0.92099954 -1.4526389  -0.57399998  3.82673409]                	[4.72903117 5.64835785 4.76788492 6.95381531]
18 	168  	[1.27454612 6.15854461 1.66152082 1.77021494]	[ -2.18063655 -29.80976543  -5.06214395   1.01409824]	[ 1.02282106 -1.19592729 -0.3221449   3.64466688]                	[4.72903117 5.64835785 4.76788492 6.95381531]
19 	168  	[1.21990578 6.34314544 1.57333073 1.80034194]	[ -2.18063655 -46.63269098  -5.18101432   1.01409824]	[ 0.7512645  -0.25889133  0.00844648  4.07295801]                	[4.72903117 5.64835785 4.76788492 6.95501023]
20 	168  	[1.41825109 7.72878101 2.03583218 1.97654875]	[ -3.49228929 -46.63269098  -7.02238769   1.10167604]	[ 0.9435862  -1.12927122  0.06648988  3.96702818]                	[4.72903117 5.89642364 4.94240204 6.95501023]
21 	168  	[1.39064299 7.64203482 1.87361866 2.06795236]	[ -3.49228929 -46.63269098  -5.18101432   0.82380189]	[ 0.86830684 -0.78349611  0.0965858   4.41270907]                	[4.72903117 6.02042504 4.94240204 6.95501023]
22 	168  	[1.42218639 7.83739503 1.9592003  2.08257074]	[ -3.49228929 -46.63269098  -5.36116343   1.10167604]	[ 0.88268202 -0.9511279   0.2388639   4.44329538]                	[4.79435682 6.02042504 4.94240204 6.95626035]
23 	168  	[1.35564106 7.77252372 1.70951594 1.84067998]	[ -2.42819868 -46.63269098  -5.36116343   1.2073652 ]	[ 0.60039295 -0.82686208  0.21130364  5.34400802]                	[4.79435682 6.0853847  4.94240204 6.96599524]
24 	168  	[1.35237886 8.02241402 1.57090414 1.60045377]	[ -2.18063655 -46.63269098  -5.94237195   1.39500569]	[ 0.6066607  -1.13893407  0.02372466  5.82520223]                	[5.89924786 6.0853847  4.94240204 6.96599524]
25 	168  	[1.58092912 9.23396973 1.78664239 1.38498907]	[ -2.18063655 -41.45058714  -6.26554819   1.39500569]	[ 0.80727111 -1.79071381  0.11710721  5.32199756]                	[5.89924786 6.0853847  4.94240204 6.96761067]
26 	168  	[1.56406271 6.42613178 2.02674724 1.36716848]	[ -2.18063655 -41.45058714  -6.26554819   1.79369255]	[0.95280808 0.94191798 1.20264405 5.08527827]                    	[5.89924786 6.0853847  4.94240204 6.96580226]
27 	168  	[1.95109448 7.2874148  2.14224149 1.46962498]	[ -6.8130399  -41.45058714  -6.26554819   1.79369255]	[1.62855948 0.68792814 0.95173939 4.69607835]                    	[5.89924786 6.0853847  4.94240204 6.96218217]
28 	168  	[2.05055281 7.5125204  2.22249188 1.45315497]	[ -3.27336208 -41.45058714  -6.26554819   1.18522103]	[1.75060633 1.02333949 0.93359749 4.34472782]                    	[5.89924786 6.11500886 4.94240204 6.96218217]
29 	168  	[2.07511466 8.2269887  2.07974634 1.47290163]	[ -3.27336208 -41.45058714  -6.26554819   1.13623417]	[1.63782077 0.43579684 0.9834883  4.41576808]                    	[5.89924786 6.11500886 6.33970354 6.96218217]
30 	168  	[2.11599443 6.39916839 2.29175263 1.41630997]	[ -2.55875019 -41.45058714  -3.22769484   1.13623417]	[1.66501908 1.91498041 1.2206642  4.34073966]                    	[5.89924786 6.11500886 6.33970354 6.95551508]
31 	168  	[2.05383909 6.53939346 2.07855789 1.38394551]	[ -2.55875019 -41.45058714  -2.63046214   1.13623417]	[1.8687645  1.47957918 1.19000858 4.3879988 ]                    	[5.89924786 6.11500886 6.33970354 6.95551811]
32 	168  	[1.98092331 6.3203066  2.19676922 1.25389949]	[ -2.44647383 -41.45058714  -4.63676559   1.50070628]	[1.97124416 1.54526824 1.18282198 4.59861804]                    	[5.89924786 6.11500886 6.33970354 6.95551811]
33 	168  	[2.02154793 6.04339254 2.1227725  1.23026491]	[ -2.44647383 -41.45058714  -4.06599134   1.50070628]	[2.11431523 1.8925428  1.26429508 4.56852753]                    	[5.89924786 6.11500886 6.33970354 6.95551508]
34 	168  	[2.1523684  6.40544386 2.20339023 1.27704972]	[ -2.44647383 -41.45058714  -4.06599134   1.36426062]	[2.19693835 1.17597972 1.18148898 4.5001637 ]                    	[5.89924786 6.11500886 9.09262951 6.95575265]
35 	168  	[2.41719407 6.04351458 2.26958471 1.29675032]	[ -7.72423124 -29.4341393   -4.06599134   1.36426062]	[2.17407459 0.95947172 1.60768002 4.49266871]                    	[5.97238712 6.20957746 9.09262951 6.95575265]
36 	168  	[3.18204154 6.40238736 2.38266433 1.23695027]	[-11.97346623 -29.4341393   -4.06599134   1.50070628]	[2.17815237 0.12240501 1.75932408 4.39195019]                    	[5.97238712 6.23504978 9.09262951 6.95575265]
37 	168  	[3.52223595 8.08579799 2.32115992 1.34054793]	[-11.97346623 -60.8821737   -4.06599134   1.50070628]	[1.75389293 0.1439176  1.9106288  4.5027673 ]                    	[5.97238712 6.23504978 9.09262951 6.95934143]
38 	168  	[3.20352315 6.92060358 2.5171096  1.22783887]	[-11.97346623 -29.4341393   -4.50923767   1.50070628]	[ 2.15642380e+00 -6.94239201e-04  1.86937455e+00  4.52207987e+00]	[6.89091191 6.23504978 9.09262951 6.95551508]
39 	168  	[3.23943321 8.04483392 2.64262818 1.24617605]	[-11.97346623 -29.49706698  -4.50923767   1.11820878]	[ 2.33574273 -1.06766972  1.6187678   4.38521747]                	[6.89091191 6.23504978 9.09262951 6.95551508]
40 	168  	[3.06309017 8.35374405 2.78516644 1.25434267]	[ -7.99954079 -29.49706698  -4.50923767   1.11820878]	[ 2.42995384 -1.24529172  1.74307728  4.39722504]                	[6.89091191 6.23504978 9.09262951 6.95551508]
41 	168  	[3.22907315 9.01224643 2.81815509 1.29838019]	[ -7.99954079 -31.73914251  -4.50923767   1.11757538]	[ 2.15989536 -1.52863847  2.08404456  4.46853448]                	[ 6.89091191  6.24229654 10.28105271  6.95904286]
42 	168  	[3.36811375 9.39706459 2.47986931 1.31926449]	[ -7.99954079 -31.73914251  -4.50923767   1.11132523]	[ 2.19762909 -1.52530356  2.48213772  4.37787182]                	[ 6.89091191  6.24229654 10.28105271  6.95904286]
