0,1,2,3,4,5,6,7,8
-0.28319305275589296,-0.28278744108474313,-0.28605650795518783,-0.2883257467221762,-0.2801358826571712,-0.2988767365381037,-0.014103809597538089,0.15992211524611116,0.34667849672795653
-0.33574075905284095,-0.33770282710062555,-0.34715882910320434,-0.35281906719768924,-0.35950270667165546,-0.36820396711916,-0.316346849280771,-0.21529299917797795,-0.1220039772807487
-0.4723090194060832,-0.47917868070132413,-0.4830313766324141,-0.4997990766687776,-0.53240657910005,-0.28504451167789496,-0.2536491255677572,-0.13143041555926332,-0.01838436944898314
-0.5459633512112155,-0.5824944960957646,-0.6003413936173263,-0.6524954665091619,-0.7279040156703576,-0.26677799926168827,0.11847208873756306,0.46701019307648534,0.8124304466311093
-0.6559856737436869,-0.6617680407418683,-0.7485314288542759,-0.8254058703612174,-0.6761705234815608,-0.19758003401873778,0.2175078245400853,0.6542389203483435,1.1321761142268212
-0.6730180683203285,-0.7504945297066836,-0.8226573242246848,-1.1047305666172398,-0.644813880256847,-0.11119147323651869,0.3641792041411476,0.8813850584429167,1.4547356304687407
-0.7100353810222463,-0.8657624146239818,-0.9950634770109685,-1.0799346802596959,-0.4292808775044969,0.11490640740469166,0.6205126277529786,1.1900520172123314,1.8396392922056222
-0.7666160001055867,-0.7655233078834803,-1.7396742786019768,-1.0237021268179105,-0.3665909668516822,0.29296787714330347,0.8972600873940819,1.5688136062319196,2.377944261567461
-1.1791917816213817,-2.6056701780454006,-1.7761499974639687,-0.9423019088063359,-0.06404646845535478,0.5900056706453178,1.3671445849719213,2.2032260753990642,3.0474402540806307
-1.3277972738686825,-2.6053953491554664,-1.7206197351462809,-0.9286719222911947,-0.02019556425437978,0.962292804400349,1.7374152629848834,2.577601706590234,1.9516339101635303
-3.2994538553316133,-2.2845039882598583,-1.4669530331433156,-0.5776131947117293,0.2992998071579372,1.2933394515772825,1.8898755578571433,1.9549837952533053,0.9459485224180711
-3.1963844468411473,-2.3662327234258638,-1.4486304591658705,-0.47171777927804487,0.39972687684185493,1.0233129089504982,1.4221757944811204,0.5710966694775844,0.9777708017654563
-3.884188413862723,-2.814625962906683,-1.7993720171348422,-0.741585385210398,0.18003590677572814,0.8161330910762669,1.4219300709398894,1.070838109918039,0.6784053760642544
-4.478611604298609,-3.54222577051318,-2.508124784837431,-1.4159835100735891,-0.4443191878384392,0.43065841998648713,0.9858611087836611,1.6248522559647756,1.2813624778028687
-5.171616905930271,-4.297572355054092,-3.249466349808458,-2.206560275123365,-1.0893519201891089,-0.08989054776412198,0.6267678256559451,1.4856614012520153,1.105118775031824
-6.207337164414949,-5.31735740473474,-4.468185721089644,-3.517290971821243,-2.2717177186112942,-1.026095283562176,0.17366679217437678,1.0171836500644382,1.1863902665821005
-7.249085986569614,-6.436245047920224,-5.63190424781185,-4.781167015060862,-3.8304037353551497,-2.5943168783610044,-1.0236141203424076,0.5683505128306128,1.2138907681179576
-8.203492584882518,-7.398600940701871,-6.734777582007514,-6.069267210965701,-5.185912246630811,-4.00524538303475,-2.638620333775332,-0.4314031752761423,1.090907998688626
-9.072310706999865,-8.35230176669504,-7.788288512206809,-7.05291943759149,-6.174392222195905,-5.338492644964592,-4.0463985216611995,-2.232038709628779,0.3265262564876878
-9.529848976287504,-8.969412114362319,-8.660700393451437,-8.184793026342467,-7.445022145067628,-6.497632144281791,-5.4050122179392295,-4.0519111059357344,-1.3615023951366318
-10.586527498813682,-10.141238104285696,-9.704798240524871,-9.08896510296639,-8.358908765255016,-7.576724509822422,-6.487209085155939,-5.546096367920992,-3.686039114691214
