gen	evals	std                                          	min                                              	avg                                              	max                                          
101	168  	[ 4.56041207 31.91900196  6.17775666  1.0601324 ]	[  -8.85796419 -149.51445235  -15.75978868    3.08734392]	[  2.21999978 -19.69549358   0.5181322    5.45648133]	[ 9.89652663  6.20010351 11.203927    7.49511618]
102	168  	[ 4.5876287  30.17211541  6.17837914  1.0370963 ]	[  -8.85796419 -149.51445235  -15.75978868    3.08734392]	[  2.13489959 -18.89629543   0.56156727   5.48938872]	[ 9.89652663  6.20010351 11.203927    7.49533533]
103	168  	[ 4.63337869 34.42978975  6.50021584  1.0111741 ]	[  -8.85796419 -149.51445235  -15.75978868    1.25393209]	[ 2.29720717e+00 -2.09845540e+01  1.77275764e-02  5.57890778e+00]	[ 9.89652663  6.23015246 11.203927    7.49533533]
104	168  	[ 4.68597707 35.64799116  6.55308088  1.10675031]	[  -8.85796419 -149.51445235  -15.75978868    1.5441333 ]	[  2.18823598 -21.58889645   0.08747437   5.50421291]            	[ 9.89652663  6.23015246 11.203927    7.49418546]
105	168  	[ 4.55520798 35.31199653  6.54175539  1.08350668]	[  -8.85796419 -164.48675957  -15.75978868    1.40833064]	[  2.25980119 -21.1660232    0.05661876   5.54157042]            	[ 9.89652663  6.23015246 11.1084039   7.49149169]
106	168  	[ 4.64190854 34.14066557  6.25097077  1.03437272]	[  -8.85796419 -149.51445235  -15.75978868    1.5441333 ]	[  2.21338351 -20.48739868   0.41729781   5.57872805]            	[ 9.89652663  6.06157131 11.1084039   7.49149169]
107	168  	[ 4.87359689 36.19362195  6.68024515  1.05376229]	[  -8.85796419 -149.51445235  -15.75978868    1.5441333 ]	[  2.4485926  -23.84737995  -0.13919855   5.54941265]            	[ 9.89652663  6.06157131 11.1084039   7.49003779]
108	168  	[ 4.94150894 34.44505476  6.66812592  0.93017908]	[  -9.09358781 -149.51445235  -15.75978868    3.09609624]	[  2.37341007 -23.26612485  -0.12221704   5.65805088]            	[ 9.89652663  6.01414875 11.1084039   7.49168266]
109	168  	[ 4.8997307  32.36529346  6.54580169  0.97711942]	[  -8.85796419 -168.00892284  -15.75978868    3.09609624]	[  2.21541889 -21.35965525   0.27441272   5.58475053]            	[ 9.89652663  6.19281107 11.25557509  7.48994408]
110	168  	[ 4.99672603 34.07002654  6.51144712  1.00251971]	[  -8.85796419 -168.00892284  -15.75978868    3.09609624]	[  2.21344549 -22.24315039   0.32608455   5.53606205]            	[ 9.89652663  6.21519089 11.25557509  7.48994408]
111	168  	[ 5.04248498 38.91070556  6.27594608  1.02333576]	[  -8.85796419 -196.10116892  -15.75978868    1.223057  ]	[  1.70919778 -22.34427906   0.74558805   5.63867031]            	[ 9.89652663  6.22770518 11.25557509  7.48748366]
112	168  	[ 5.08350619 43.7022631   6.65835529  1.00719283]	[  -8.85796419 -196.10116892  -15.75978868    3.07874085]	[  1.70411922 -24.3438964    0.57694529   5.58004943]            	[ 9.89652663  6.22770518 11.25557509  7.48780803]
113	168  	[ 4.93566221 43.93543866  6.90185515  1.01563649]	[  -8.85796419 -196.10116892  -15.75978868    3.01684129]	[  1.87045386 -24.06689555   0.11452739   5.59724155]            	[ 9.89652663  6.22770518 11.25557509  7.49260777]
114	168  	[ 5.02678586 43.50825462  7.03763937  0.99222552]	[  -8.85796419 -196.10116892  -15.75978868    3.01684129]	[  1.79584283 -24.48242586   0.29180663   5.58588057]            	[ 9.89652663  6.22770518 11.25557509  7.49260777]
115	168  	[ 4.97420489 45.61443508  6.8525726   1.01564999]	[  -8.85796419 -196.10116892  -15.75978868    2.97814802]	[  1.93745113 -26.53846929   0.43080172   5.55411308]            	[ 9.89652663  6.22770518 11.25557509  7.49260777]
116	168  	[ 4.93140931 45.75360312  6.94196411  1.03612105]	[  -8.9690497  -196.10116892  -15.75978868    2.80305997]	[  1.99034325 -26.67641566   0.25150733   5.55821235]            	[ 9.89652663  6.1442036  11.25557509  7.4905825 ]
117	168  	[ 4.63454705 44.74906777  6.70077754  1.02342453]	[  -8.06743965 -196.10116892  -15.75978868    2.80305997]	[ 2.30789914e+00 -2.53452602e+01  1.49602550e-02  5.59764967e+00]	[ 9.89652663  6.11057071 11.02091585  7.4905825 ]
118	168  	[ 4.59943114 43.37554174  6.73893142  0.97265972]	[  -8.74394019 -196.10116892  -16.81493044    3.1065126 ]	[ 2.66602711e+00 -2.75690413e+01 -2.65693884e-02  5.51619183e+00]	[ 9.89652663  6.10714997 11.19429878  7.49189833]
119	168  	[ 4.93395048 45.41486139  6.77387092  0.95026674]	[  -8.74394019 -196.10116892  -16.81493044    0.9566947 ]	[  1.97820987 -27.89579588   0.45421735   5.61413332]            	[ 9.89652663  6.16604692 11.19429878  7.49189833]
120	168  	[ 5.19459632 44.27882506  6.73957721  1.1340214 ]	[  -8.76903763 -197.64634756  -16.81493044    0.72666157]	[  1.77242019 -27.6378717    0.74192999   5.50713516]            	[10.69548826  6.16604692 11.19429878  7.49189833]
121	168  	[ 4.81104364 47.1389604   6.85368122  0.93667339]	[  -8.76903763 -197.64634756  -15.75978868    3.1065126 ]	[  2.54127038 -29.48766955  -0.24353093   5.58443082]            	[10.69548826  6.24248386 11.19429878  7.44103742]
122	168  	[ 4.80043613 44.73564996  6.95244069  0.92054761]	[  -8.76903763 -197.64634756  -15.75978868    3.1065126 ]	[  2.51585826 -27.1540044   -0.27160784   5.57635898]            	[10.69548826  6.2408694  11.19429878  7.44103742]
123	168  	[ 5.01639228 44.75064863  6.64054124  0.95133407]	[  -8.76903763 -197.64634756  -15.75978868    1.37136974]	[  2.06865121 -26.12181274   0.20854174   5.58537955]            	[10.69548826  6.2408694  11.19429878  7.44103742]
124	168  	[ 4.96955243 45.60887456  6.75702548  0.91444355]	[  -8.76903763 -197.64634756  -15.75978868    3.1065126 ]	[  2.27051292 -28.2220677   -0.11125473   5.61832484]            	[10.73384634  6.2408694  11.19429878  7.44103742]
125	168  	[ 5.06251123 46.31283226  6.90056298  0.92462193]	[  -8.76903763 -197.64634756  -15.75978868    3.00007799]	[  2.17962447 -29.03675246   0.08561912   5.5996773 ]            	[10.69548826  6.2408694  11.19429878  7.44103742]
126	168  	[ 4.93919105 49.09795646  6.91855958  0.96395546]	[  -8.49513902 -197.64634756  -15.75978868    3.00007799]	[  2.57698367 -31.24058622  -0.42519539   5.61399416]            	[10.69548826  6.2408694  11.0625555   7.47151425]
127	168  	[ 4.89073747 48.79568273  7.02649656  0.95417886]	[  -8.39848547 -197.86111191  -15.75978868    3.1065126 ]	[  2.2553454  -29.21003598  -0.40268406   5.65555831]            	[11.34946099  6.2408694  10.26413801  7.41534143]
